model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,7,-2,0.201,0.141,0.3082,0.205,162.0,1000.0,256.7380853018197,165,180.0999722376436,3.4555379864574447,162
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,8,-2,0.195,0.14,0.307,0.2091,170.0,999.9999999999999,237.5556075251996,180,160.65490966665163,3.539197839738265,170
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,9,-2,0.155,0.119,0.311,0.2063,209.0,1000.0000000000001,207.46458867853943,273,106.09429767899876,3.9447670221810327,209
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,10,-2,0.119,0.097,0.3168,0.224,331.0,1000.0000000000002,167.26426197288328,279,105.30906893520614,4.343507885310533,331
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,11,-2,0.092,0.074,0.3246,0.235,444.0,1000.0,118.73593483955149,409,83.28265125462805,4.857119143713046,444
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,12,-2,0.077,0.073,0.3257,0.2212,418.0,999.9999999999999,129.30240179946813,485,72.9520390393579,4.800802642017855,418
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,13,-2,0.046,0.042,0.3235,0.2454,569.0,1000.0000000000002,102.37946842778369,502,68.07348970047003,5.161210319955088,569
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,14,-2,0.031,0.03,0.3337,0.2583,695.0,1000.0000000000001,90.59188092146496,547,63.00793600809346,5.393718443268356,695
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,15,-2,0.035,0.034,0.3351,0.2568,657.0,1000.0000000000002,91.94926137096843,520,61.237243569579455,5.323017221721933,657
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,16,-2,0.007,0.018,0.3365,0.2623,732.0,1000.0000000000003,86.79861750051094,618,55.67764362830022,5.5019003802846616,732
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,17,-2,0.004,0.011,0.3389,0.2698,809.0,1000.0000000000001,80.79603950689662,597,55.96427431853289,5.581423960962438,809
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,18,-2,0.007,0.007,0.3418,0.2778,880.0,1000.0000000000002,80.10548600994122,599,60.18305409332431,5.630518307236964,880
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,19,-2,0.001,0.005,0.337,0.2757,873.0,1000.0000000000001,77.79031644962846,662,53.94441583704471,5.691187434093747,873
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,20,-2,0.001,0.006,0.337,0.269,886.0,1000.0000000000005,77.41375129063887,674,52.57375771237966,5.708313502155321,886
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,21,-2,0.0,0.003,0.339,0.2801,927.0,1000.0000000000005,75.51305994476864,636,56.05354582896607,5.720490486925145,927
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,22,-2,0.0,0.001,0.3433,0.2811,934.0,1000.0000000000003,76.42280055352882,611,57.21887800367987,5.682985033249234,934
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,23,-2,0.0,0.001,0.3391,0.2772,929.0,1000.0000000000003,74.94294125829627,617,53.44155686354955,5.712166630155787,929
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,24,-2,0.0,0.0,0.3556,0.2926,943.0,1000.0000000000002,78.37516613485847,616,60.530983801686226,5.692321298888048,943
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,25,-2,0.0,0.0,0.3502,0.2873,948.0,1000.0000000000003,75.47920979389698,629,55.569775957799216,5.711780861461185,948
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,26,-2,0.0,0.0,0.344,0.2856,985.0,1000.0000000000003,72.30490993010089,659,54.27706698044764,5.778597510582406,985
deep_forest,2,1000,8192,0,1,True,0,None,3,1,False,27,-2,0.0,0.0,0.3506,0.2835,965.0,1000.0000000000001,74.82720836107083,673,51.0098029794274,5.76485096062028,965
