model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,1,1000,8192,0,0.15,True,0,None,2,1,False,40,-2,0.0,0.0,0.0156,0.0121,42.0,1000.0,357.0294105532484,30,326.2882161525298,2.335162024064862,42
shallow_forest,1,1000,8192,0,0.15,True,0,None,3,1,False,2,-2,0.396,0.221,0.4441,0.2267,12.0,999.9999999999999,589.4262747225757,14,469.3719207622032,1.3879826231931243,12
shallow_forest,1,1000,8192,0,0.15,True,0,None,3,1,False,5,-2,0.005,0.009,0.0128,0.0168,42.0,999.9999999999998,347.17814831389757,49,293.2507459496054,2.4536755899679044,42
shallow_forest,1,1000,8192,0,0.15,True,0,None,3,1,False,15,-2,0.0,0.0,0.0127,0.0149,84.0,1000.0,285.28036891606985,87,204.89021450523205,2.9092258603491787,84
shallow_forest,1,1000,8192,0,0.15,True,0,None,3,1,False,40,-2,0.0,0.0,0.0128,0.0134,82.0,1000.0,347.74863207654903,55,304.6276415560479,2.5157648354890494,82
shallow_forest,1,1000,8192,0,0.15,True,0,None,4,1,False,2,-2,0.308,0.218,0.337,0.2217,16.0,1000.0,523.4078237856213,14,352.74069796381593,1.5833056329102086,16
shallow_forest,1,1000,8192,0,0.15,True,0,None,4,1,False,5,-2,0.004,0.028,0.011,0.0336,68.0,1000.0000000000001,350.2690037671048,76,278.16541841141935,2.575412031025705,68
shallow_forest,1,1000,8192,0,0.15,True,0,None,4,1,False,15,-2,0.0,0.0,0.0145,0.0129,108.0,1000.0,296.56554924670525,107,194.0154633012534,2.9074859083380296,108
shallow_forest,1,1000,8192,0,0.15,True,0,None,4,1,False,40,-2,0.0,0.0,0.015,0.0133,132.0,999.9999999999999,266.88269895218,159,164.88177582740914,3.204880302163394,132
shallow_forest,1,1000,8192,0,0.15,True,0,None,5,1,False,2,-2,0.324,0.221,0.3512,0.2242,20.0,1000.0000000000001,552.6906548875238,13,389.6485596021112,1.4796729641583244,20
shallow_forest,1,1000,8192,0,0.15,True,0,None,5,1,False,5,-2,0.005,0.015,0.0112,0.0208,80.0,1000.0000000000002,339.35197067351766,103,202.9088465296671,2.6823567827650874,80
shallow_forest,1,1000,8192,0,0.15,True,0,None,5,1,False,15,-2,0.0,0.0,0.0121,0.0128,142.0,1000.0000000000001,303.677723911386,95,217.9587116864109,2.8464392834895538,142
shallow_forest,1,1000,8192,0,0.15,True,0,None,5,1,False,40,-2,0.0,0.0,0.012,0.0117,117.0,1000.0000000000002,320.3056040721111,79,228.46006215529226,2.7132136589410805,117
shallow_forest,1,1000,8192,0,0.15,True,0,None,7,1,False,2,-2,0.179,0.212,0.209,0.2165,28.0,1000.0000000000002,557.3745672016847,14,379.6709101313926,1.4698168100660072,28
shallow_forest,1,1000,8192,0,0.15,True,0,None,7,1,False,5,-2,0.006,0.041,0.0166,0.0492,131.0,1000.0,351.26047082947855,131,233.81189020235905,2.620435089687297,131
shallow_forest,1,1000,8192,0,0.15,True,0,None,7,1,False,15,-2,0.0,0.0,0.0117,0.0116,224.0,1000.0000000000001,274.48571577272514,183,154.07790237409128,3.138437136402593,224
shallow_forest,1,1000,8192,0,0.15,True,0,None,7,1,False,40,-2,0.0,0.0,0.0118,0.0118,185.0,1000.0000000000001,304.45528474336464,89,217.32464195300082,2.800418040117976,185
shallow_forest,1,1000,8192,0,0.15,True,0,None,10,1,False,2,-2,0.263,0.208,0.2814,0.2103,40.0,1000.0000000000008,525.4455252450058,21,330.1363354736949,1.6379679550675565,40
shallow_forest,1,1000,8192,0,0.15,True,0,None,10,1,False,5,-2,0.004,0.03,0.0153,0.036,148.0,1000.0000000000001,345.4062246109644,105,211.33859089148862,2.5724995432302067,148
