model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,10,-2,0.198,0.125,0.324,0.2327,76.0,1000.0,265.10375327407195,76,265.10375327407195,3.3741890720408003,76
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,11,-2,0.15,0.101,0.3262,0.255,112.0,1000.0,152.24979474534604,112,152.24979474534604,4.113566023699296,112
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,12,-2,0.109,0.073,0.3286,0.274,159.0,1000.0,138.70832707519762,159,138.70832707519762,4.453397672188477,159
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,13,-2,0.052,0.033,0.3433,0.3145,242.0,1000.0,117.7879450538127,242,117.7879450538127,4.847556943228139,242
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,14,-2,0.071,0.05,0.3358,0.3027,206.0,1000.0,122.89019488958425,206,122.89019488958425,4.703667072639879,206
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,15,-2,0.038,0.025,0.3458,0.3233,256.0,1000.0,106.48004507887852,256,106.48004507887852,4.983676569745974,256
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,16,-2,0.038,0.025,0.339,0.3214,246.0,1000.0,124.29802894656054,246,124.29802894656054,4.823300079286263,246
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,17,-2,0.011,0.008,0.3446,0.3396,291.0,1000.0,99.81983770774224,291,99.81983770774224,5.124860136273498,291
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,18,-2,0.024,0.017,0.3379,0.3292,269.0,1000.0,112.74750551564323,269,112.74750551564323,4.963885843473442,269
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,19,-2,0.015,0.009,0.3458,0.3392,288.0,1000.0,100.31948963187563,288,100.31948963187563,5.138653524656481,288
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,20,-2,0.001,0.001,0.344,0.3435,296.0,1000.0,108.91280916402809,296,108.91280916402809,5.085511128689309,296
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,21,-2,0.005,0.004,0.3541,0.3522,301.0,1000.0,99.39818911831343,301,99.39818911831343,5.149618600943224,301
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,22,-2,0.003,0.002,0.3596,0.3567,304.0,1000.0,110.37209792334292,304,110.37209792334292,5.1101863250313615,304
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,23,-2,0.006,0.004,0.3536,0.3523,294.0,1000.0,95.57196241576293,294,95.57196241576293,5.179797842957618,294
shallow_forest,4,1000,8192,0,1,True,0,None,1,1,False,24,-2,0.007,0.005,0.3473,0.3452,301.0,1000.0,101.13357503816425,301,101.13357503816425,5.149098684175465,301
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,1,-2,0.497,0.249,0.4998,0.2501,2.0,1000.0,997.0045135304052,2,997.0045135304052,0.020422924464179912,2
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,2,-2,0.488,0.248,0.4984,0.2513,3.0,1000.0,969.4090983686918,3,969.4090983686918,0.14805730690907454,3
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,3,-2,0.361,0.211,0.4142,0.2284,8.0,1000.0,442.350539730653,8,442.350539730653,1.8580935263710172,8
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,4,-2,0.48,0.243,0.4923,0.2493,8.0,1000.0,963.1645757605498,8,963.1645757605498,0.22120153906733733,8
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,5,-2,0.237,0.157,0.3038,0.2051,30.0,1000.0,283.44664400906214,30,283.44664400906214,2.729781351067338,30
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,6,-2,0.228,0.145,0.3312,0.2207,54.0,1000.0,228.1315410021157,54,228.1315410021157,3.2867688607398753,54
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,7,-2,0.282,0.166,0.3661,0.2227,46.0,1000.0,422.0379129888688,46,422.0379129888688,2.6424269536940157,46
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,8,-2,0.274,0.164,0.349,0.2281,49.0,1000.0,376.1728326181996,49,376.1728326181996,2.667169438919657,49
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,9,-2,0.181,0.119,0.323,0.2452,95.0,1000.0,182.20867158288598,95,182.20867158288598,3.8434499334599184,95
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,10,-2,0.224,0.148,0.3198,0.2181,45.0,1000.0,276.4018813250011,45,276.4018813250011,2.9661024303351056,45
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,11,-2,0.21,0.116,0.3893,0.2682,148.0,1000.0,342.57553911509797,148,342.57553911509797,3.4465132717014577,148
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,12,-2,0.083,0.052,0.3497,0.3054,206.0,1000.0,111.58852987650657,206,111.58852987650657,4.783651648484396,206
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,13,-2,0.052,0.03,0.3568,0.3175,248.0,1000.0,116.1895003862225,248,116.1895003862225,4.92538721553132,248
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,14,-2,0.044,0.026,0.3414,0.3176,279.0,1000.0,102.61578825892242,279,102.61578825892242,5.077505264530337,279
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,15,-2,0.022,0.014,0.3484,0.3394,294.0,1000.0,97.45768312452333,294,97.45768312452333,5.155333894679636,294
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,16,-2,0.039,0.023,0.3414,0.3167,280.0,1000.0,102.87856919689348,280,102.87856919689348,5.073963603365291,280
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,17,-2,0.089,0.056,0.3385,0.3001,213.0,1000.0,119.74138799930456,213,119.74138799930456,4.73768632922209,213
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,18,-2,0.033,0.02,0.3618,0.342,272.0,1000.0,106.94858577840101,272,106.94858577840101,5.026101443497489,272
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,19,-2,0.012,0.006,0.354,0.3444,305.0,1000.0,99.59919678390986,305,99.59919678390986,5.166166730691317,305
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,20,-2,0.011,0.006,0.3669,0.3589,303.0,1000.0,93.79765455489812,303,93.79765455489812,5.2186909870348295,303
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,21,-2,0.008,0.005,0.3513,0.3508,307.0,1000.0,88.24964589164084,307,88.24964589164084,5.2771855243169075,307
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,22,-2,0.0,0.0,0.3541,0.3541,319.0,1000.0,92.71461589199407,319,92.71461589199407,5.269278992965582,319
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,23,-2,0.015,0.009,0.3636,0.3529,311.0,1000.0,95.67653839891993,311,95.67653839891993,5.207381595135302,311
shallow_forest,5,1000,8192,0,1,True,0,None,1,1,False,24,-2,0.015,0.008,0.3539,0.3415,302.0,1000.0,96.43650760992955,302,96.43650760992955,5.169532856089139,302
shallow_forest,6,1000,8192,0,1,True,0,None,1,1,False,1,-2,0.473,0.249,0.4993,0.2512,2.0,1000.0,854.3079070218184,2,854.3079070218184,0.44132439349365254,2
shallow_forest,6,1000,8192,0,1,True,0,None,1,1,False,2,-2,0.49,0.248,0.4972,0.252,4.0,1000.0,973.2553621737719,4,973.2553621737719,0.14045650181414698,4
shallow_forest,6,1000,8192,0,1,True,0,None,1,1,False,3,-2,0.479,0.242,0.4895,0.249,6.0,1000.0,958.2442277415503,6,958.2442277415503,0.23480362766864848,6
