model,rep,n_train_samples,n_test_samples,save_path,onehot,shuffle_label_frac,hidden_layer_dims,n_epochs,learning_rate,batch_size,verbose,early_stop_thresh,bias,init_prior_model,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy,n_parameters,depth,width,weights_L2,mean_affine_mat_norm
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,6000,0.01,32,0,None,True,True,0.018000000000000016,0.006367297277725682,0.2047,0.8448614596305685,28.0,177.53125,65.98998947520373,198,906.559429932754,9,2,2.179442371979107,0.48003782403056533,177.53125,3.242629864400191,0.9001418457031384,6.162911250224124,25450,1,32,13.96708,2.3686523331621947
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,6000,0.01,32,0,None,True,True,0.015750000000000042,0.005767180461303222,0.21240000000000003,0.9749380599552095,35.0,151.00000000000006,54.22811416277511,279,895.500977107228,1,3,2.301621708612304,0.47019583685949407,150.99999999999997,2.775785681493528,0.612421398891963,6.121650249493665,30220,1,38,15.466716,2.576898701174067
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,6000,0.01,32,0,None,True,True,0.01475000000000004,0.005115493808210126,0.21950000000000003,1.1319528319907766,38.0,139.3095238095238,46.78954303974854,359,861.7609877454421,1,3,2.4478556181369346,0.4530693241657396,139.30952380952382,2.581879116698268,0.465468962585032,6.0589754695040385,33400,1,42,16.668056,2.7705130446966573
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,6000,0.01,32,0,None,True,True,0.012750000000000039,0.004131398886336945,0.23250000000000004,1.399413348655873,43.0,121.73913043478262,37.04763703946501,387,848.4267793981988,0,1,2.6001182138379533,0.40749079744210176,121.7391304347826,2.2637940951208373,0.31389177693761644,5.922134103785592,36580,1,46,17.834593,2.9720255497369275
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,6000,0.01,32,0,None,True,True,0.012249999999999983,0.0037388152705444067,0.24260000000000004,1.5499595578445617,47.0,110.30000000000001,33.00091513882608,391,860.4789364069292,0,1,2.6431353494206125,0.39644222466836204,110.30000000000001,2.0516334955347166,0.25146629999999814,5.864922630467625,39760,1,50,18.800709,3.1505844818960953
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,6000,0.01,32,0,None,True,True,0.006000000000000005,0.002304679745707065,0.11550000000000005,0.5009865719136204,51.0,264.88235294117646,86.28498376706807,1346,426.5395644017094,1,0,2.8683699048267988,0.728290936027629,264.88235294117646,4.793265492250591,0.8156980968858193,6.884437735772988,40555,1,51,11.673771,0.9830294525595686
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,6000,0.01,32,0,None,True,True,0.003750000000000031,0.0019743072725127127,0.10840000000000005,0.3157463689064192,64.0,331.484375,115.80312398804547,2218,247.6327926588076,2,0,2.8728608640167046,1.129691744459523,331.484375,5.795779883080878,1.2462924194335996,7.679396892265885,50890,1,64,12.507659,0.9745992682310236
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,6000,0.01,32,0,None,True,True,0.00024999999999997247,0.000961026192117381,0.07989999999999997,0.7622277296451053,128.0,584.0624999999999,202.43145661903986,3943,65.83312236253116,2,0,3.405182912949247,2.317572517743512,584.0625,10.01086445950411,1.311314056396488,8.140765243421397,101770,1,128,15.679196,0.626768083972967
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,6000,0.01,32,0,None,True,True,0.0,0.0005236276059921433,0.06459999999999999,0.3739915560015836,256.0,823.73828125,296.2981707719567,4000,63.245553203367585,2,0,3.724845992804182,4.221722034608626,823.73828125,13.33558336982213,1.0878257408142078,8.245371935647135,203530,1,256,20.184963,0.5497482614922775
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,6000,0.01,32,0,None,True,True,0.0,0.00011799588459465112,0.05920000000000003,0.3244992184829546,512.0,1322.0703124999998,641.5209291928583,4000,63.245553203367585,1,0,3.370107024491363,9.0042436384185,1322.0703125,20.99520982877748,1.2371277389526345,8.28291373238452,407050,1,512,25.295845,0.6218016986178839
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,6000,0.01,32,0,None,True,True,0.0,2.3729733771371137e-05,0.05489999999999995,0.2066926889909023,1024.0,1497.2431640625002,758.3243108854726,4000,63.245553203367585,1,0,3.4350481575152028,13.86711028612306,1497.2431640625,23.723830311021864,0.7335538775920852,8.285786024572435,814090,1,1024,30.148996,0.6105137209741349
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,4,6000,0.01,32,0,None,True,True,0.58325,0.059872651607198644,0.6074999999999999,0.11776975535519704,3.0,412.2499999999999,240.90830724572365,7,2580.6789804235627,3,7,1.0866948626384167,0.23997200357541712,412.25,10.633085159068369,14.396640624999987,2.4902663996630796,3190,1,4,4.3261185,0.5790037271274318
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,8,6000,0.01,32,0,None,True,True,0.29100000000000004,0.032328736288645556,0.3679,0.3118144574038463,7.0,423.5,178.06003201167857,38,1530.8788325664445,6,30,1.7637049442142614,0.3484702282835651,423.5,8.565920849505908,7.589468749999947,4.518864862642822,6370,1,8,7.157288,1.2452141224755064
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,12,6000,0.01,32,0,None,True,True,0.29025,0.03196147992943049,0.378,0.3828501786131603,8.0,274.08333333333326,114.23668777294502,38,1551.7641573383503,6,33,1.7792722807288195,0.33748768496050346,274.0833333333333,5.523309193268511,3.1638315972222584,4.461957637560385,9550,1,12,8.930447,1.5343745023969544
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,16,6000,0.01,32,0,None,True,True,0.11175000000000002,0.014888186184183508,0.25349999999999995,0.5561996225861712,14.0,279.25,101.9080467872876,93,1091.0572853888104,8,7,2.0550232947408085,0.3963339816366999,279.25,5.177324357233184,2.45438476562497,5.59279736608422,12730,1,16,10.819728,1.9473472502240674
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,24,6000,0.01,32,0,None,True,True,0.10975000000000001,0.014288270633856185,0.2649,0.5949968918792721,21.0,183.58333333333331,66.5199688063667,105,1105.7893108544683,8,4,2.084910893354097,0.38874236326904227,183.58333333333331,3.420221727705189,1.049448784722227,5.523321751263464,19090,1,24,12.747847,2.252779426791906
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,32,6000,0.01,32,0,None,True,True,0.01824999999999999,0.006403644571711768,0.2027,0.7210568451838844,31.0,190.34375,78.45044091455125,212,954.6528164730883,9,3,2.094027434545006,0.5497337423698858,190.34375,3.4588823610380275,1.1804968261718691,6.33027635106765,25450,1,32,14.527543,2.5678206613626005
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,38,6000,0.01,32,0,None,True,True,0.015249999999999986,0.004774000137731095,0.19879999999999998,0.6183436155149675,36.0,173.92105263157896,66.39571728837807,280,888.1486362090526,2,0,2.253439068245102,0.5543867670679018,173.9210526315789,3.0507026573563523,0.8513703254847619,6.731699348105834,30220,1,38,15.790504,2.719835528616458
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,42,6000,0.01,32,0,None,True,True,0.01375000000000004,0.0042281332823842655,0.19979999999999998,0.6092512650958211,40.0,156.69047619047618,59.25306521152682,306,892.6309427753444,1,0,2.3061163701090397,0.5459804827097761,156.6904761904762,2.76303343112178,0.6759516723356089,6.696540688316999,33400,1,42,16.747458,2.849337680201552
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,6000,0.01,32,0,None,True,True,0.013499999999999956,0.003923960057784712,0.2037,0.65144572326246,44.0,142.47826086956525,53.4471277351552,336,897.7516360330401,1,0,2.34309352807768,0.5398763747377727,142.4782608695652,2.5226759878919407,0.550976370510385,6.663874628563437,36580,1,46,17.602709,2.976164522467365
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,6000,0.01,32,0,None,True,True,0.013000000000000012,0.0037484927541117596,0.20940000000000003,0.7026403224312634,49.0,130.28000000000003,48.62261202362539,354,899.5554457619608,1,0,2.3699403944098334,0.5355939460076076,130.28,2.3065125189341593,0.45897739999999,6.648114015088672,39760,1,50,18.382414,3.1222590310359437
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,6000,0.01,32,0,None,True,True,0.00649999999999995,0.0023731464820672997,0.10970000000000002,0.3597565564765695,49.0,332.01960784313724,103.87044062300507,1757,366.87872655688284,3,0,2.870673140757853,0.9190504950763043,332.0196078431373,5.735252220393305,1.2989678008458354,7.46959831341145,40555,1,51,11.59752,0.9948809876167248
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,6000,0.01,32,0,None,True,True,0.003750000000000031,0.001718532049121347,0.09889999999999999,0.4820619074347068,64.0,465.76562500000006,162.00567617009017,3031,174.0919297382851,3,0,2.9585315692546534,1.329690777022989,465.765625,8.12555587040819,1.7266382446289004,7.715913531746067,50890,1,64,12.301009,0.8577106343631609
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,6000,0.01,32,0,None,True,True,0.0004999999999999449,0.0010268163136066093,0.07230000000000003,0.4030678408854909,128.0,607.6718749999999,209.59724882227627,3977,63.733821476512766,2,0,3.4324673806792756,2.407677563545418,607.671875,10.208351934506862,1.4152615356445313,8.177431914817026,101770,1,128,15.6363125,0.6229459244761574
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,6000,0.01,32,0,None,True,True,0.0,0.0005196208346120968,0.06159999999999999,0.38115434219110866,256.0,810.671875,292.97005338251734,4000,63.245553203367585,1,0,3.713622937835556,4.195529182951777,810.671875,13.140218576503257,1.07436920928955,8.244756654150136,203530,1,256,20.177168,0.5466370534596886
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,6000,0.01,32,0,None,True,True,0.0,0.00011836079103250028,0.061899999999999955,0.27376540214104356,512.0,1291.2207031249995,627.6343338877641,4000,63.245553203367585,1,0,3.3636219490124204,8.903703200775507,1291.220703125,20.52019259877381,1.2096547040939336,8.282803124295375,407050,1,512,25.322815,0.6216549511833245
relu_regressor,2,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,1024,6000,0.01,32,0,None,True,True,0.0,2.2669495956892348e-05,0.055499999999999994,0.18262450628446075,1024.0,1471.8056640625005,730.0083338320574,4000,63.245553203367585,1,0,3.488325294084042,13.606443425359178,1471.8056640625,23.316704112748386,0.706235132932663,8.285452144694595,814090,1,1024,30.149921,0.6020465384531324
