model,rep,n_train_samples,n_test_samples,save_path,onehot,shuffle_label_frac,hidden_layer_dims,n_epochs,learning_rate,batch_size,verbose,early_stop_thresh,bias,init_prior_model,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy,n_parameters,depth,width,total_epochs,weights_L2,mean_affine_mat_norm,kernel_trace,head_norm,OLS_norm
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,100,0.01,32,0,None,True,True,0.015750000000000042,0.0048287811107993765,0.22319999999999995,1.5583325283761993,45.0,114.0,36.86547608579246,239,894.7513621112851,1,1,2.4049105670677013,0.405628370556104,113.99999999999997,2.074236598587228,0.31102906427221344,5.906032554401229,36580,1,46,200,16.959795,0.7116171,2.3645802,442832.94,2.730360487073026
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,300,0.01,32,0,None,True,True,0.015750000000000042,0.0048100758401231365,0.2228,1.5622606988506256,45.0,113.8478260869565,36.84874950747514,238,895.6561840349231,1,1,2.401380232285988,0.40533003527989386,113.8478260869565,2.0722990711896982,0.3105717155009466,5.900706998231975,36580,1,46,500,17.000805,0.712196,2.3656938,985102.5,2.736677914663106
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,500,0.01,32,0,None,True,True,0.015750000000000042,0.004786841654231916,0.22419999999999995,1.5734133967991581,45.0,113.93478260869567,36.86841799896887,237,894.8430029899099,1,1,2.401596057096291,0.40557883019210955,113.93478260869563,2.073211074345825,0.31095309546314237,5.904814667127496,36580,1,46,1000,17.067194,0.71152985,2.3693337,640580.2,2.7544541921215604
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,1000,0.01,32,0,None,True,True,0.015750000000000042,0.004741689119154873,0.22509999999999997,1.5941982792033251,45.0,114.23913043478262,36.89790107810679,238,892.2320326013856,1,1,2.404725487248965,0.4057342880506897,114.2391304347826,2.0825360793367134,0.31119151701323833,5.898699940275958,36580,1,46,2000,17.199705,0.7107433,2.3764338,705842.9,2.788547811423558
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,1000,0.01,32,0,None,True,True,0.015750000000000042,0.004705281182290114,0.2277,1.6093740210698464,45.0,114.02173913043481,36.80516961510944,241,894.7804199914077,1,1,2.4072738607654847,0.4049821755336894,114.02173913043475,2.078447326545696,0.3100388705103995,5.898199272212337,36580,1,46,3000,17.32968,0.7118445,2.3816667,726276.8,2.812702100353083
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,46,3000,0.01,32,0,None,True,True,0.015750000000000042,0.004614227847366491,0.2308,1.6616969095066239,45.0,114.17391304347831,36.81692304234886,243,892.2970357453845,1,1,2.411943224173725,0.40503934994022495,114.17391304347824,2.0803791278730857,0.31012641776938166,5.898690223780102,36580,1,46,6000,17.706036,0.7059524,2.4029942,829178.6,2.918371105423342
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,0,0.01,32,0,None,True,True,0.017249999999999988,0.026243714789274248,0.23060000000000003,1.7767645993468548,49.0,281.9,160.86404321662434,571,497.6524891930111,1,0,1.8401159704697754,1.3526658632123456,281.9,4.651752357982957,2.9275278999999976,8.198421937569044,39760,1,50,0,17.921255,1.720355,2.4301705,321362.38,2.9221895524817887
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,10,0.01,32,0,None,True,True,0.015499999999999958,0.004655726935538044,0.23060000000000003,1.744669240106046,48.0,105.04000000000002,33.62935622339506,261,891.352904297731,0,1,2.448083440921658,0.40196175191179573,105.04,1.9168724527208376,0.2585171999999962,5.882023248150921,39760,1,50,10,17.927776,0.60017943,2.4268909,724868.56,2.907923197486989
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,40,0.01,32,0,None,True,True,0.015750000000000042,0.004627044336527964,0.23109999999999997,1.7430391272340806,48.0,104.76000000000002,33.50732457239761,265,894.2270405215893,0,1,2.4453194812734975,0.40105984590831323,104.76000000000002,1.911857735293084,0.25735840000000315,5.879031758967586,39760,1,50,50,17.93422,0.5989666,2.4264522,837945.75,2.9011411361863155
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,50,0.01,32,0,None,True,True,0.016000000000000014,0.004623216050173207,0.23150000000000004,1.7433081407133906,48.0,104.58000000000001,33.42852075698235,253,896.0580338348627,0,1,2.4458013201462254,0.4003589795421104,104.58000000000001,1.9088216260300488,0.25645969999999624,5.8753117226389815,39760,1,50,100,17.940699,0.5986943,2.4267528,925356.2,2.899131339608863
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,100,0.01,32,0,None,True,True,0.016000000000000014,0.004615742843438802,0.23160000000000003,1.7447729577584077,48.0,104.9,33.55467776629661,266,894.9312822781422,0,1,2.444350144978299,0.40166193807728406,104.9,1.9157244060668017,0.2581317000000019,5.882648120417092,39760,1,50,200,17.951132,0.5984218,2.427536,698098.0,2.9080129930517336
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,300,0.01,32,0,None,True,True,0.016000000000000014,0.0046024509319261145,0.23140000000000005,1.746047238257517,48.0,105.02,33.56688248854814,256,891.9854258899077,0,1,2.4474214138629824,0.40186121671542274,105.02000000000001,1.916141957162882,0.2583879000000016,5.881889865044794,39760,1,50,500,17.984682,0.5986482,2.4284604,528469.1,2.9155342653156917
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,500,0.01,32,0,None,True,True,0.015750000000000042,0.004588447745820403,0.23119999999999996,1.749758471331922,48.0,105.12000000000003,33.563360975921356,255,890.2381703791407,0,1,2.450368808150571,0.4018420087546846,105.12,1.9183326093250876,0.2583632000000015,5.880089375252865,39760,1,50,1000,18.041168,0.59973043,2.429439,875287.6,2.925319023697361
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,1000,0.01,32,0,None,True,True,0.015750000000000042,0.004558040588568202,0.23170000000000002,1.7607117283439107,48.0,105.56000000000002,33.652233209699475,265,887.6226675789662,0,1,2.4555575791462534,0.40277863026729704,105.56,1.9281078807992047,0.25956900000000654,5.88441851319916,39760,1,50,2000,18.155376,0.6005796,2.433289,504480.1,2.9544541212604263
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,1000,0.01,32,0,None,True,True,0.015499999999999958,0.004523230315644442,0.23229999999999995,1.7806359602176542,48.0,105.76000000000002,33.59370179066308,267,882.7139967169434,0,1,2.4666307126358022,0.40223609360672746,105.75999999999999,1.9270703152713446,0.25887020000000355,5.886537910125643,39760,1,50,3000,18.267172,0.5997008,2.4391325,684357.2,2.9817555578789685
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,50,3000,0.01,32,0,None,True,True,0.014499999999999957,0.004317938941137421,0.23509999999999998,1.8620520879681546,48.0,106.40000000000003,33.45485316064024,290,878.9027249929312,0,1,2.4914017579455114,0.400559140452443,106.4,1.9450449866262733,0.25671620000000145,5.876521374736325,39760,1,50,6000,18.604206,0.6006014,2.4594307,452171.0,3.0571115520989673
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,0,0.01,32,0,None,True,True,0.905,0.2978807864834818,0.8954,0.5639627792531756,51.0,1905.4901960784318,1130.3119278367014,3993,63.35613624582863,2,0,2.176343828336967,3.7423340644576344,1905.4901960784314,30.493909363445866,21.537968858131464,8.274579601712345,40555,1,51,0,9.746049,6.7296567,1.2898294,50.4728,0.9109781522603505
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,10,0.01,32,0,None,True,True,0.11775000000000002,0.03180107127793118,0.15290000000000004,0.20887114999642487,51.0,608.9019607843137,292.85406873523016,2766,119.52405615607262,4,0,2.299769322870504,1.820732338922995,608.9019607843137,9.974053227908726,5.098141099577056,8.171202712403899,40555,1,51,10,9.803893,4.840185,1.2754182,210.98557,0.42904502487067414
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,40,0.01,32,0,None,True,True,0.10975000000000001,0.0317267448160791,0.14680000000000004,0.17396328399118935,51.0,701.8235294117648,347.0562318502989,3193,88.23831367382311,4,0,2.312768408122456,2.000455744949136,701.8235294117648,11.464318715649641,6.154284025374875,8.19777018300078,40555,1,51,50,9.818812,4.63953,1.2131455,257.56705,0.4418371240848148
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,50,0.01,32,0,None,True,True,0.10375000000000001,0.02998983529417748,0.12929999999999997,0.1958234962989546,51.0,714.9607843137255,399.0930090988472,2582,135.88966112254457,4,0,2.0335023988612857,2.1490698133145885,714.9607843137255,11.8558398311014,7.102654459823129,8.221452984962156,40555,1,51,100,9.755107,5.0483975,1.2322981,281.79254,0.4912892979703103
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,100,0.01,32,0,None,True,True,0.07799999999999996,0.024416534067302997,0.11609999999999998,0.23312097918401142,51.0,698.0,298.2603926477265,3274,109.26115503691145,4,0,2.5516919900346204,1.790652185657505,698.0,11.54723845248327,4.931080738177628,8.11186305642173,40555,1,51,200,9.826618,4.4368305,1.250806,199.7944,0.44783012238638714
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,300,0.01,32,0,None,True,True,0.04674999999999996,0.014411366894383373,0.08850000000000002,0.1632956414713413,50.0,482.0588235294118,189.53877221969196,2344,239.8916422053924,4,0,2.608962229708011,1.3770783156741666,482.05882352941177,8.229292864726652,2.9163316993464212,7.955752768673015,40555,1,51,500,9.887625,3.6874797,1.2698197,133.83414,0.4253563183041244
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,500,0.01,32,0,None,True,True,0.028750000000000053,0.010894328406073652,0.08799999999999997,0.18557692266104867,51.0,583.0588235294117,232.89736004356803,2666,179.2093747547823,4,0,2.62661946830189,1.5211234335187924,583.0588235294118,9.944134610351417,3.558349096501371,7.984362682784399,40555,1,51,1000,9.896791,3.6309738,1.2726343,97.222015,0.447808413293225
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,1000,0.01,32,0,None,True,True,0.014249999999999985,0.007874096431950943,0.08479999999999999,0.20591369914243307,51.0,592.6078431372548,231.9874738097158,2727,183.4884192530962,4,0,2.716074441238014,1.5350664277157522,592.6078431372549,9.980507723049083,3.6238814878892756,8.003518714162453,40555,1,51,2000,10.000751,3.1459382,1.3880637,78.068184,0.5302362265192226
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,1000,0.01,32,0,None,True,True,0.017750000000000044,0.007816846888644688,0.0877,0.22101607016091135,51.0,416.0980392156863,132.2703024507734,2229,283.72169462344607,2,0,2.9292309983967737,1.0563468002980838,416.0980392156863,7.2447464692221235,1.716060841983847,7.596618363269216,40555,1,51,3000,10.111359,2.4587448,1.4053627,114.6167,0.5125465670201468
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,51,3000,0.01,32,0,None,True,True,0.008000000000000007,0.003630114790740816,0.09599999999999997,0.4892138255217646,51.0,384.7647058823529,133.15526604324762,1980,260.6683716909284,4,0,2.8552346278489886,1.1469659160149444,384.7647058823529,6.519983772148604,2.023115436370641,7.893536515162071,40555,1,51,6000,10.857965,1.7136347,1.7828815,8304.333,0.76819283083969
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,0,0.01,32,0,None,True,True,0.93325,0.3707398761595527,0.9343,0.6154824628003502,64.0,2161.90625,1504.6463263447704,4000,63.245553203367585,2,0,1.786015745719417,4.879838381032717,2161.90625,34.35667124991884,23.254709594726627,8.286923407995658,50890,1,64,0,10.893535,8.760362,1.3489423,63.22361,1.14710608476255
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,10,0.01,32,0,None,True,True,0.08999999999999997,0.027262130043050326,0.12260000000000004,0.2337069284641947,63.0,725.1093749999999,359.5076327939497,3502,80.39900496896712,4,0,2.4203420008061043,2.3097453728712174,725.109375,11.804426391056662,5.209886413574225,8.230688963929545,50890,1,64,10,10.891513,3.5690808,1.241675,886.89197,0.4567347571400909
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,40,0.01,32,0,None,True,True,0.09424999999999994,0.027924459746777503,0.12890000000000001,0.18221445769351313,64.0,730.53125,332.72294276263096,3649,86.17424209124209,3,0,2.603554176152647,2.1984184371952487,730.53125,12.096656627452893,4.719769165039073,8.217841429852696,50890,1,64,50,10.915123,3.2587163,1.2553787,255.44296,0.43476796279884516
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,50,0.01,32,0,None,True,True,0.09924999999999995,0.028435958468780054,0.13239999999999996,0.23036104623695897,64.0,704.28125,322.32965007940624,3689,71.21797525905943,3,0,2.529078709525566,2.126338695974844,704.28125,11.644997081633383,4.415347900390616,8.186137761783097,50890,1,64,100,10.912342,3.1067476,1.2172958,1223.7373,0.44515159699260903
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,100,0.01,32,0,None,True,True,0.07499999999999996,0.021623034379153937,0.10760000000000003,0.19524792255703455,64.0,658.984375,285.8784651319015,3590,79.57386505631105,4,0,2.6665090586441442,2.00410311922815,658.984375,10.927193805050088,3.922294250488278,8.172717672319163,50890,1,64,200,10.924212,3.1382341,1.248501,615.32874,0.418220331563617
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,300,0.01,32,0,None,True,True,0.04300000000000004,0.013963661491897128,0.09289999999999998,0.15053549918440687,64.0,494.60937499999994,181.53322093417054,3009,154.12981541544778,4,0,2.8510233402380116,1.5437063961453292,494.609375,8.348883603325357,2.3271771850585963,8.089697121570925,50890,1,64,500,10.952596,2.6728914,1.2920495,246.72214,0.4111115946572662
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,500,0.01,32,0,None,True,True,0.02675000000000005,0.010806201445278498,0.08689999999999998,0.21012273299264841,64.0,470.95312500000006,176.63591463202104,2793,176.92371237344076,3,0,2.8235564628665344,1.5060526011730135,470.953125,8.008768997753338,2.2150336303710967,8.025559619393258,50890,1,64,1000,11.037574,2.359693,1.2967834,171.0688,0.4381225902356059
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,1000,0.01,32,0,None,True,True,0.014249999999999985,0.007968265293425425,0.07930000000000004,0.26886919443828455,64.0,563.421875,239.55841078479037,3092,142.29546725036607,3,0,2.685985235375629,1.7639195524456324,563.421875,9.693936873601716,3.038488464355462,8.074298659524612,50890,1,64,2000,11.176945,2.7360032,1.4243453,347788.12,0.5118219769686129
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,1000,0.01,32,0,None,True,True,0.00924999999999998,0.006720100835419626,0.07909999999999995,0.21393237825621242,64.0,539.953125,203.12048492578083,3186,144.9413674559475,3,0,2.913912834541433,1.5734574787708755,539.953125,9.302703005209024,2.4177426147460994,7.951858683925762,50890,1,64,3000,11.154738,2.0702052,1.4184601,121.21189,0.4971169410257484
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,64,3000,0.01,32,0,None,True,True,0.0044999999999999485,0.0035913136108810264,0.08509999999999995,0.2903329142014624,64.0,566.6874999999998,232.3008135344127,3047,145.7189074897283,2,0,2.7438107766707955,1.6993766504221481,566.6875,9.888341462297912,2.820196289062506,8.048755529299191,50890,1,64,6000,11.723688,1.4547899,1.7413496,344751.7,0.7474265874274704
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,0,0.01,32,0,None,True,True,0.9095,0.2525606387477298,0.9077,0.4574312625557214,128.0,2085.2109375,1368.5085210120246,4000,63.245553203367585,1,0,2.153648903917251,6.596255239717457,2085.2109375,33.043082118333125,10.622700973510701,8.289358481510533,101770,1,128,0,14.81489,3.162757,1.3536963,147.81104,1.0478329782454912
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,10,0.01,32,0,None,True,True,0.07174999999999998,0.024029845501049744,0.10560000000000003,0.1940633787781165,128.0,745.1796874999999,279.48857330821824,3997,63.29296959378664,3,0,3.2598615749830477,2.8593680136526674,745.1796875,12.080967182573017,1.9960901947021485,8.21313332111101,101770,1,128,10,14.819451,0.95724857,1.2605845,710754.8,0.40461868838116216
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,40,0.01,32,0,None,True,True,0.06999999999999995,0.02358419578232866,0.10809999999999997,0.15737468891876286,128.0,747.7265625,291.51476898206715,3999,63.26136261573884,2,0,3.2065016315875607,2.918449492024832,747.7265625,12.24766051081925,2.079430526733401,8.22027745954124,101770,1,128,50,14.803485,0.9845593,1.297868,290.87286,0.438730848101451
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,50,0.01,32,0,None,True,True,0.07174999999999998,0.024478033327055067,0.10719999999999996,0.21502525807038736,128.0,728.3749999999999,265.271595326581,4000,63.245553203367585,3,0,3.3061227676958485,2.7654140738775452,728.375,11.896321319529832,1.8670690917968744,8.200978263197829,101770,1,128,100,14.8413105,0.9214703,1.3256607,281.9331,0.4231575907394053
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,100,0.01,32,0,None,True,True,0.058250000000000024,0.020345519715581465,0.10170000000000001,0.1987769706698598,128.0,701.7265625,273.7799419314788,3991,63.387695966961914,3,0,3.1641001737658616,2.8012997095098555,701.7265625,11.484452061816281,1.9158398590087995,8.201766194166435,101770,1,128,200,14.843025,1.016538,1.2813139,289.1596,0.40280630212505786
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,300,0.01,32,0,None,True,True,0.020000000000000018,0.011270354244188843,0.07650000000000001,0.19580815606496635,128.0,602.3046875,197.59783829962208,3971,65.09992319503918,2,0,3.429564429817401,2.292893218730432,602.3046875,10.094877670174178,1.2835349884033196,8.127468122009727,101770,1,128,500,14.894312,0.81495345,1.3226204,244.31381,0.3879571098230862
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,500,0.01,32,0,None,True,True,0.015000000000000013,0.009199406037416437,0.07569999999999999,0.23887332316019205,128.0,539.8359375,176.34234217301983,3974,63.85922016435841,2,0,3.4328651591518646,2.1960690306773145,539.8359375,8.98905109290081,1.177421676635747,8.147873114942337,101770,1,128,1000,14.957638,0.8020736,1.3795636,361037.66,0.3948404038587424
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,1000,0.01,32,0,None,True,True,0.004249999999999976,0.005641711523771235,0.07120000000000004,0.3112254473890041,128.0,554.09375,188.99422902172338,3960,64.04685784642366,2,0,3.3963986014173173,2.3095651376395514,554.09375,9.220438139925212,1.3022683410644544,8.186187818904497,101770,1,128,2000,15.044173,0.8883917,1.4679039,283.2836,0.4326875648118095
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,1000,0.01,32,0,None,True,True,0.006000000000000005,0.005739221369716623,0.06440000000000001,0.47403248361121203,128.0,547.6328125000001,186.28055259447342,3964,64.03124237432849,2,0,3.38266968988238,2.234337527657807,547.6328125,9.181961154597163,1.218814498901367,8.120099869164397,101770,1,128,3000,15.042018,0.85352695,1.452735,258.7615,0.43369587042957514
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,128,3000,0.01,32,0,None,True,True,0.0020000000000000018,0.0021301466993628995,0.07740000000000002,0.5936858489267175,128.0,446.0078125000001,137.00829317929023,3850,72.37402849088892,2,0,3.4988388931547028,1.900780481144522,446.0078125,7.540584367120114,0.8820718841552737,8.100651596052979,101770,1,128,6000,15.440464,0.5703045,1.7562927,869909.3,0.557562660619988
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,0,0.01,32,0,None,True,True,0.87475,0.2502248319400241,0.874,0.44907260918956415,256.0,2032.7695312499995,1290.225072799166,4000,63.245553203367585,1,0,2.4338470700296386,9.06186765724925,2032.76953125,32.189082134583956,5.012051113128662,8.289878168524545,203530,1,256,0,19.633736,1.3570976,1.3835614,363.60123,0.9437480099554257
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,10,0.01,32,0,None,True,True,0.057499999999999996,0.021560366596312757,0.0958,0.13818520935079828,256.0,860.7070312500001,320.3687871419129,4000,63.245553203367585,1,0,3.6529579321764847,4.408602067265767,860.70703125,13.867951673486754,1.186265392303468,8.251600909148772,203530,1,256,10,19.631361,0.36406687,1.310112,572.1314,0.4202835292869814
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,40,0.01,32,0,None,True,True,0.05725000000000002,0.02224847626828396,0.09809999999999997,0.1951562931701763,256.0,974.1953125,405.4400528741695,4000,63.245553203367585,1,0,3.4631065548244844,5.003198876718773,974.1953125,15.615736511821677,1.5278319702148468,8.265226414056524,203530,1,256,50,19.626741,0.45013848,1.2891409,475.65314,0.463400691624486
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,50,0.01,32,0,None,True,True,0.052749999999999964,0.02134735970261798,0.09340000000000004,0.17457783967460827,256.0,884.8671875000001,332.273646079412,4000,63.245553203367585,1,0,3.6526092864074293,4.490040005389707,884.8671875,14.253619888703382,1.2304967803955085,8.252336020511134,203530,1,256,100,19.597876,0.38507482,1.310677,551.8411,0.4350656580311756
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,100,0.01,32,0,None,True,True,0.04025000000000001,0.017728671887571223,0.08599999999999997,0.20431228284094188,256.0,987.5546874999999,399.51818546541534,4000,63.245553203367585,2,0,3.5040673702625935,4.9317382711372675,987.5546875,15.921924834318478,1.4844996566772484,8.256404594685087,203530,1,256,200,19.6132,0.4562149,1.2824625,484.65128,0.43977166089434006
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,300,0.01,32,0,None,True,True,0.010499999999999954,0.009865756398458814,0.0676,0.19105716120930755,256.0,778.3164062499999,260.29143842875715,4000,63.245553203367585,2,0,3.815182689637946,3.8948517702860013,778.31640625,12.685271870816306,0.9258954048156737,8.220170962621346,203530,1,256,500,19.65874,0.36945587,1.3411491,425.73047,0.3904433171463698
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,500,0.01,32,0,None,True,True,0.005750000000000033,0.007303181705605302,0.0615,0.26187972578308116,256.0,829.6210937500001,307.61550086343175,4000,63.245553203367585,1,0,3.6452099167063996,4.294721825974297,829.62109375,13.472368572965198,1.1257712135314963,8.24414207013373,203530,1,256,1000,19.709526,0.4410823,1.3928593,513.00745,0.4100882236223281
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,1000,0.01,32,0,None,True,True,0.00024999999999997247,0.0042771389865575915,0.05940000000000001,0.29863915236495037,256.0,826.5273437500001,302.19736652855204,4000,63.245553203367585,2,0,3.664783444245506,4.2430823480696205,826.52734375,13.43718261343925,1.0988615608215342,8.24035808866509,203530,1,256,2000,19.808943,0.4233576,1.5013773,444.98373,0.44071369122330195
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,1000,0.01,32,0,None,True,True,0.0010000000000000009,0.004277216692905473,0.05920000000000003,0.25407886420103,256.0,781.3984374999999,284.93125675404497,4000,63.245553203367585,2,0,3.6448805911979827,4.116957493100943,781.3984375,12.744191959906187,1.0345055541992179,8.239500981813512,203530,1,256,3000,19.796808,0.41942966,1.5192437,464.04462,0.4275624214144494
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,256,3000,0.01,32,0,None,True,True,0.0,0.001238028815102539,0.0605,0.3732083040612788,256.0,808.60546875,282.5823104181415,4000,63.245553203367585,1,0,3.757421415027479,4.071409514836355,808.60546875,13.204223442657762,1.0117416648864719,8.2284412641731,203530,1,256,6000,20.000538,0.3676768,1.7403653,505.50888,0.49430730395948796
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,0,0.01,32,0,None,True,True,0.9319999999999999,0.3007295771742182,0.9189,0.5280064711981207,512.0,1962.6738281250002,1247.360578663681,4000,63.245553203367585,1,0,2.5917307787967503,12.611926748617755,1962.673828125,31.04960373826801,2.4270736131668063,8.291062657824435,407050,1,512,0,24.883158,0.5405261,1.3868202,1029.1797,0.8484780994503683
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,10,0.01,32,0,None,True,True,0.038250000000000006,0.019525017361021822,0.08830000000000005,0.13064754414604118,512.0,1378.6054687499998,694.0764520128231,4000,63.245553203367585,1,0,3.299707515557193,9.374995059998698,1378.60546875,21.872509798271626,1.3411030941009534,8.28481545868758,407050,1,512,10,24.880434,0.27633324,1.3264158,1005.2783,0.5326286488596959
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,40,0.01,32,0,None,True,True,0.04125000000000001,0.01950077994165045,0.08740000000000003,0.24336545323420208,512.0,1191.6308593749998,527.5802886425938,4000,63.245553203367585,1,0,3.606320720508113,8.14164470101097,1191.630859375,18.945499254073088,1.0114498662948583,8.278274221594655,407050,1,512,50,24.898533,0.20006368,1.3222811,1056.9988,0.4715235700069506
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,50,0.01,32,0,None,True,True,0.04349999999999998,0.019418102692132795,0.08679999999999999,0.16220379080672415,512.0,1393.3203125,707.8415826625614,4000,63.245553203367585,1,0,3.2758314568590072,9.470163112375626,1393.3203125,22.100509451263132,1.3684690761566158,8.28530361764208,407050,1,512,100,24.862263,0.28402126,1.3228443,1018.23914,0.5380590361400293
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,100,0.01,32,0,None,True,True,0.02400000000000002,0.0156855526113115,0.07730000000000004,0.13127431647654347,512.0,1320.1835937499995,643.1327510859707,4000,63.245553203367585,1,0,3.365012151965509,9.009205854291487,1320.18359375,20.960510545292927,1.2384916706085205,8.282375251515601,407050,1,512,200,24.859295,0.264925,1.3231343,1106.4325,0.491779057771741
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,300,0.01,32,0,None,True,True,0.005499999999999949,0.008063459728171643,0.061899999999999955,0.26377512821680144,512.0,1140.71484375,505.3619764953557,4000,63.245553203367585,1,0,3.5785855960711332,7.950234100326858,1140.71484375,18.20584492152563,0.9644504127502448,8.276018094373551,407050,1,512,500,24.91662,0.21714307,1.3987961,983.09424,0.459898724394398
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,500,0.01,32,0,None,True,True,0.0017500000000000293,0.005356052795341373,0.057699999999999974,0.20338380122793692,512.0,1245.2871093750002,573.4840548991771,4000,63.245553203367585,1,0,3.4939393467477666,8.486690716203814,1245.287109375,19.831262314747843,1.0989977922439587,8.278921655699357,407050,1,512,1000,24.921967,0.26199567,1.4500464,904.9794,0.48546127163894626
relu_regressor,1,4000,10000,/mnt/ssd3/ronan/pytorch,True,None,512,1000,0.01,32,0,None,True,True,0.0,0.0026340644321102297,0.055400000000000005,0.24409404293900025,512.0,1193.638671875,541.4493287031862,4000,63.245553203367585,2,0,3.5129913977215366,8.242620119688883,1193.638671875,19.005935243849702,1.0366941289901723,8.277603935403883,407050,1,512,2000,25.054668,0.25221393,1.576865,923.3254,0.5054964214925047
