model,rep,n_train_samples,n_test_samples,dims,onehot,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,13,1000,8192,100,True,None,4,sqrt,False,40,-2,0.0,0.0,0.1449,0.1007,419.0,1000.0,172.3140301890708,877,38.1051177665153,4.489547372488061,419
shallow_forest,13,1000,8192,100,True,None,4,sqrt,False,None,-2,0.0,0.0,0.1444,0.1,436.0,1000.0,168.3389438008924,893,37.013511046643494,4.586156544129874,436
shallow_forest,13,1000,8192,100,True,None,5,sqrt,False,2,-2,0.104,0.145,0.1304,0.154,20.0,1000.0,359.0693526326076,367,75.32595834106593,2.416996256304627,20
shallow_forest,13,1000,8192,100,True,None,5,sqrt,False,5,-2,0.019,0.043,0.097,0.0921,146.0,1000.0000000000002,220.03508811096475,825,48.08326112068523,3.8381121902423576,146
shallow_forest,13,1000,8192,100,True,None,5,sqrt,False,15,-2,0.0,0.0,0.11,0.0956,541.0,1000.0000000000001,140.41253505296456,970,32.863353450309965,4.870562941068708,541
shallow_forest,13,1000,8192,100,True,None,5,sqrt,False,40,-2,0.0,0.0,0.1125,0.0965,561.0,999.9999999999999,152.66197954959182,943,34.698703145794944,4.8226377405470995,561
shallow_forest,13,1000,8192,100,True,None,5,sqrt,False,None,-2,0.0,0.0,0.0952,0.084,498.0,1000.0000000000002,171.71022101202942,949,33.645207682521445,4.5755782931556155,498
shallow_forest,13,1000,8192,100,True,None,7,sqrt,False,2,-2,0.108,0.132,0.1389,0.146,28.0,1000.0,396.36223383183625,409,80.75890043827987,2.3620543571026187,28
shallow_forest,13,1000,8192,100,True,None,7,sqrt,False,5,-2,0.016,0.039,0.0975,0.0897,199.0,1000.0000000000001,239.97491365489327,907,35.94440151122286,3.8473084525859633,199
shallow_forest,13,1000,8192,100,True,None,7,sqrt,False,15,-2,0.0,0.0,0.0919,0.0862,760.0,1000.0000000000002,147.41763525329478,990,32.03123475609393,4.941271852624896,760
shallow_forest,13,1000,8192,100,True,None,7,sqrt,False,40,-2,0.0,0.0,0.0851,0.0796,693.0,1000.0000000000001,188.1630860152318,936,35.32704346531139,4.628774185078562,693
shallow_forest,13,1000,8192,100,True,None,7,sqrt,False,None,-2,0.0,0.0,0.0957,0.0896,770.0,1000.0000000000001,136.77734028824557,993,31.906112267087632,5.045794539794022,770
shallow_forest,13,1000,8192,100,True,None,10,sqrt,False,2,-2,0.089,0.134,0.1227,0.1488,40.0,1000.0,378.9378313127366,812,41.689327171351664,2.5930794335525125,40
shallow_forest,13,1000,8192,100,True,None,10,sqrt,False,5,-2,0.021,0.044,0.0737,0.0893,290.0,1000.0,182.76082731263827,1000,31.622776601683793,4.400313014970205,290
shallow_forest,13,1000,8192,100,True,None,10,sqrt,False,15,-2,0.0,0.0,0.0872,0.0791,1000.0,1000.0,136.5431799834763,1000,31.622776601683793,5.170757622484419,1088
shallow_forest,13,1000,8192,100,True,None,10,sqrt,False,40,-2,0.0,0.0,0.0807,0.0801,1000.0,1000.0,144.27217333914396,1000,31.622776601683793,5.145023079966735,1068
shallow_forest,13,1000,8192,100,True,None,10,sqrt,False,None,-2,0.0,0.0,0.0861,0.0877,1000.0,1000.0,121.61143038382534,1000,31.622776601683793,5.386034733719859,1138
shallow_forest,13,1000,8192,100,True,None,13,sqrt,False,2,-2,0.071,0.144,0.1201,0.1582,52.0,1000.0000000000001,370.1328563650447,935,34.17601498127012,2.7211759938518876,52
shallow_forest,13,1000,8192,100,True,None,13,sqrt,False,5,-2,0.009,0.045,0.0686,0.0926,365.0,1000.0000000000002,194.5466890008243,1000,31.622776601683793,4.451488935265665,365
shallow_forest,13,1000,8192,100,True,None,13,sqrt,False,15,-2,0.0,0.0,0.0613,0.0776,1000.0,1000.0000000000005,136.41500377318422,1000,31.622776601683793,5.344250107594501,1420
shallow_forest,13,1000,8192,100,True,None,13,sqrt,False,40,-2,0.0,0.0,0.0685,0.0747,1000.0,1000.0000000000001,149.51087906430047,999,31.654383582688826,5.173126365398337,1343
shallow_forest,13,1000,8192,100,True,None,13,sqrt,False,None,-2,0.0,0.0,0.0646,0.0762,1000.0,1000.0,126.30108668194988,1000,31.622776601683793,5.396436460696092,1403
shallow_forest,13,1000,8192,100,True,None,16,sqrt,False,2,-2,0.088,0.153,0.1182,0.1633,64.0,1000.0,350.7135360589893,992,31.874754901018456,2.893998221517217,64
shallow_forest,13,1000,8192,100,True,None,16,sqrt,False,5,-2,0.007,0.047,0.0649,0.0944,465.0,1000.0000000000001,178.903015800461,1000,31.622776601683793,4.696464704424762,465
shallow_forest,13,1000,8192,100,True,None,16,sqrt,False,15,-2,0.0,0.0,0.0635,0.0753,1000.0,1000.0000000000001,126.57911927920811,1000,31.622776601683793,5.501581523526585,1734
shallow_forest,13,1000,8192,100,True,None,16,sqrt,False,40,-2,0.0,0.0,0.0647,0.0725,1000.0,1000.0,135.91133368854855,1000,31.622776601683793,5.378306858328801,1673
shallow_forest,13,1000,8192,100,True,None,16,sqrt,False,None,-2,0.0,0.0,0.0659,0.074,1000.0,1000.0,144.88724063905693,1000,31.622776601683793,5.323476001388274,1709
shallow_forest,13,1000,8192,100,True,None,20,sqrt,False,2,-2,0.065,0.126,0.0863,0.1374,80.0,1000.0000000000003,361.85277392884535,987,32.03123475609393,2.862385099195505,80
shallow_forest,13,1000,8192,100,True,None,20,sqrt,False,5,-2,0.008,0.038,0.0624,0.0837,578.0,1000.0,193.26079530002977,1000,31.622776601683793,4.658308109641069,578
shallow_forest,13,1000,8192,100,True,None,20,sqrt,False,15,-2,0.0,0.0,0.058,0.0723,1000.0,1000.0000000000001,148.35432248505606,1000,31.622776601683793,5.431497678643224,2127
shallow_forest,13,1000,8192,100,True,None,20,sqrt,False,40,-2,0.0,0.0,0.0558,0.0694,1000.0,1000.0000000000001,132.37427997915606,1000,31.622776601683793,5.480489819734666,2118
shallow_forest,13,1000,8192,100,True,None,20,sqrt,False,None,-2,0.0,0.0,0.0603,0.072,1000.0,1000.0000000000001,144.77915941184352,1000,31.622776601683793,5.404952971075361,2099
shallow_forest,14,1000,8192,100,True,None,1,sqrt,False,2,-2,0.177,0.145,0.189,0.1505,4.0,1000.0,630.8533902579901,4,630.8533902579901,1.0315547106403398,4
shallow_forest,14,1000,8192,100,True,None,1,sqrt,False,5,-2,0.11,0.084,0.2003,0.1576,30.0,1000.0,371.6772793701547,30,371.6772793701547,2.5011635407393484,30
shallow_forest,14,1000,8192,100,True,None,1,sqrt,False,15,-2,0.0,0.0,0.1974,0.1974,102.0,1000.0,314.337398347699,102,314.337398347699,3.0911865494682624,102
shallow_forest,14,1000,8192,100,True,None,1,sqrt,False,40,-2,0.0,0.0,0.2209,0.2209,115.0,1000.0,267.7722913223099,115,267.7722913223099,3.4861116143124846,115
shallow_forest,14,1000,8192,100,True,None,1,sqrt,False,None,-2,0.0,0.0,0.2065,0.2065,106.0,1000.0,263.73471519691907,106,263.73471519691907,3.454856226177957,106
shallow_forest,14,1000,8192,100,True,None,2,sqrt,False,2,-2,0.189,0.144,0.2274,0.1628,8.0,1000.0000000000002,428.4833719060753,14,308.3050437472602,1.8058436477381008,8
shallow_forest,14,1000,8192,100,True,None,2,sqrt,False,5,-2,0.078,0.073,0.1862,0.1295,55.0,1000.0000000000002,258.16080260178927,204,144.63747785411636,3.113759686277811,55
shallow_forest,14,1000,8192,100,True,None,2,sqrt,False,15,-2,0.0,0.0,0.2133,0.1398,210.0,1000.0000000000001,215.0476691340783,375,128.49124483792662,3.9255908181270738,210
shallow_forest,14,1000,8192,100,True,None,2,sqrt,False,40,-2,0.0,0.0,0.1914,0.1297,188.0,999.9999999999999,289.75506898068227,341,221.7295650110738,3.569807414529686,188
shallow_forest,14,1000,8192,100,True,None,2,sqrt,False,None,-2,0.0,0.0,0.2045,0.1368,213.0,999.9999999999999,257.6130819659591,357,146.24636747625564,3.7421009285765865,213
shallow_forest,14,1000,8192,100,True,None,3,sqrt,False,2,-2,0.138,0.127,0.1595,0.1366,12.0,999.9999999999999,474.6128246616743,44,279.6354770053328,1.8020301793164202,12
shallow_forest,14,1000,8192,100,True,None,3,sqrt,False,5,-2,0.041,0.054,0.1289,0.107,79.0,1000.0,292.13505248239017,342,129.24395537122808,3.1091047128497893,79
shallow_forest,14,1000,8192,100,True,None,3,sqrt,False,15,-2,0.0,0.0,0.1537,0.1217,324.0,1000.0000000000002,195.10794732944916,650,72.09715667070374,4.272278491570756,324
shallow_forest,14,1000,8192,100,True,None,3,sqrt,False,40,-2,0.0,0.0,0.1683,0.1296,333.0,999.9999999999998,151.54463955474563,772,47.34976240700686,4.579180754889246,333
shallow_forest,14,1000,8192,100,True,None,3,sqrt,False,None,-2,0.0,0.0,0.1667,0.131,355.0,999.9999999999998,160.14091017323184,760,50.99019513592785,4.5453753042979965,355
shallow_forest,14,1000,8192,100,True,None,4,sqrt,False,2,-2,0.153,0.155,0.1691,0.1646,16.0,1000.0,403.0717988150498,133,140.03570973148243,2.14315294556822,16
shallow_forest,14,1000,8192,100,True,None,4,sqrt,False,5,-2,0.035,0.065,0.1296,0.1169,119.0,1000.0000000000001,213.88519116572797,830,45.47526800360829,3.79608514354081,119
shallow_forest,14,1000,8192,100,True,None,4,sqrt,False,15,-2,0.0,0.0,0.1404,0.1016,440.0,1000.0000000000002,170.07461597781133,827,45.16635916254486,4.534152359797916,440
shallow_forest,14,1000,8192,100,True,None,4,sqrt,False,40,-2,0.0,0.0,0.144,0.1047,443.0,1000.0,157.3813044805513,927,35.63705936241092,4.700330212975185,443
shallow_forest,14,1000,8192,100,True,None,4,sqrt,False,None,-2,0.0,0.0,0.1368,0.0972,396.0,1000.0000000000001,189.94604497067053,776,59.447455790807396,4.339621945902705,396
shallow_forest,14,1000,8192,100,True,None,5,sqrt,False,2,-2,0.141,0.137,0.1411,0.1418,20.0,1000.0000000000001,412.05174432345274,203,122.71919165313956,2.182340273711668,20
shallow_forest,14,1000,8192,100,True,None,5,sqrt,False,5,-2,0.033,0.056,0.1233,0.1121,145.0,1000.0,213.46868622821475,859,39.698866482558415,3.863132923049286,145
shallow_forest,14,1000,8192,100,True,None,5,sqrt,False,15,-2,0.0,0.0,0.1194,0.1006,557.0,1000.0,161.1677387072239,929,35.91656999213594,4.757948947135233,557
shallow_forest,14,1000,8192,100,True,None,5,sqrt,False,40,-2,0.0,0.0,0.1198,0.1011,533.0,1000.0000000000003,147.29209075846543,967,32.71085446759225,4.790812756611041,533
shallow_forest,14,1000,8192,100,True,None,5,sqrt,False,None,-2,0.0,0.0,0.1172,0.0997,525.0,1000.0000000000002,162.41551650011772,940,35.04283093587046,4.690578123084674,525
shallow_forest,14,1000,8192,100,True,None,7,sqrt,False,2,-2,0.128,0.143,0.1384,0.1493,28.0,1000.0,383.71667906922994,554,61.43289021363068,2.44072839055336,28
shallow_forest,14,1000,8192,100,True,None,7,sqrt,False,5,-2,0.025,0.052,0.0898,0.0953,193.0,999.9999999999999,235.92942562883297,894,45.8257569495584,3.8798622049387923,193
shallow_forest,14,1000,8192,100,True,None,7,sqrt,False,15,-2,0.0,0.0,0.0984,0.0901,769.0,1000.0000000000002,159.67722544724595,977,33.19638534539566,4.93026180079572,769
shallow_forest,14,1000,8192,100,True,None,7,sqrt,False,40,-2,0.0,0.0,0.0907,0.0858,753.0,1000.0000000000002,162.39671757012522,984,32.61901286060018,4.875345984159302,753
shallow_forest,14,1000,8192,100,True,None,7,sqrt,False,None,-2,0.0,0.0,0.0898,0.0861,747.0,1000.0000000000002,169.14309845542633,986,32.09361307176243,4.85281924073065,747
shallow_forest,14,1000,8192,100,True,None,10,sqrt,False,2,-2,0.102,0.146,0.1593,0.1637,40.0,1000.0000000000002,365.1960021686985,893,35.91656999213594,2.6750643848502005,40
shallow_forest,14,1000,8192,100,True,None,10,sqrt,False,5,-2,0.01,0.049,0.0754,0.0938,294.0,999.9999999999999,178.36019735355754,999,31.654383582688826,4.457707944149249,294
shallow_forest,14,1000,8192,100,True,None,10,sqrt,False,15,-2,0.0,0.0,0.0818,0.0801,1000.0,1000.0000000000001,135.2815582405821,1000,31.622776601683793,5.217160959574107,1087
shallow_forest,14,1000,8192,100,True,None,10,sqrt,False,40,-2,0.0,0.0,0.0782,0.0757,1000.0,1000.0000000000001,167.1008677416129,998,31.68595903550972,4.986152328458853,1033
shallow_forest,14,1000,8192,100,True,None,10,sqrt,False,None,-2,0.0,0.0,0.0771,0.0784,1000.0,1000.0,148.3851744616018,998,31.71750305430741,5.136857918026435,1087
shallow_forest,14,1000,8192,100,True,None,13,sqrt,False,2,-2,0.073,0.136,0.09,0.1464,52.0,1000.0000000000001,342.9078231069233,967,32.95451410656816,2.8655556099726347,52
shallow_forest,14,1000,8192,100,True,None,13,sqrt,False,5,-2,0.013,0.043,0.0688,0.0845,355.0,999.9999999999999,198.98351155264717,998,31.68595903550972,4.3787939110075484,355
shallow_forest,14,1000,8192,100,True,None,13,sqrt,False,15,-2,0.0,0.0,0.0721,0.0806,1000.0,1000.0,129.4793396966637,1000,31.622776601683793,5.410319724045251,1462
shallow_forest,14,1000,8192,100,True,None,13,sqrt,False,40,-2,0.0,0.0,0.0647,0.0762,1000.0,1000.0000000000002,139.71670407095104,1000,31.622776601683793,5.284446347721474,1369
shallow_forest,14,1000,8192,100,True,None,13,sqrt,False,None,-2,0.0,0.0,0.0696,0.0743,1000.0,1000.0000000000002,145.4699790090705,1000,31.622776601683793,5.237126608885972,1393
shallow_forest,14,1000,8192,100,True,None,16,sqrt,False,2,-2,0.064,0.124,0.0811,0.1341,64.0,999.9999999999999,362.51223039712744,985,32.18695387886216,2.8465611005568165,64
shallow_forest,14,1000,8192,100,True,None,16,sqrt,False,5,-2,0.009,0.047,0.0708,0.0957,454.0,1000.0000000000001,193.81571466215007,1000,31.622776601683793,4.571042711659016,454
shallow_forest,14,1000,8192,100,True,None,16,sqrt,False,15,-2,0.0,0.0,0.0581,0.0747,1000.0,1000.0000000000001,137.7661061364514,1000,31.622776601683793,5.396551947686643,1769
shallow_forest,14,1000,8192,100,True,None,16,sqrt,False,40,-2,0.0,0.0,0.0566,0.0743,1000.0,1000.0000000000001,118.75217103278577,1000,31.622776601683793,5.569670590624315,1796
shallow_forest,14,1000,8192,100,True,None,16,sqrt,False,None,-2,0.0,0.0,0.0669,0.0757,1000.0,999.9999999999999,137.48818131024936,1000,31.622776601683793,5.366919902377103,1739
shallow_forest,14,1000,8192,100,True,None,20,sqrt,False,2,-2,0.075,0.151,0.0892,0.1618,80.0,1000.0,360.93127462163756,1000,31.622776601683793,2.945257896446527,80
shallow_forest,14,1000,8192,100,True,None,20,sqrt,False,5,-2,0.011,0.045,0.0541,0.0868,560.0,1000.0,181.56198666020376,1000,31.622776601683793,4.735419805559908,560
shallow_forest,14,1000,8192,100,True,None,20,sqrt,False,15,-2,0.0,0.0,0.0568,0.0718,1000.0,1000.0000000000003,141.98672473157484,1000,31.622776601683793,5.454356509402685,2162
shallow_forest,14,1000,8192,100,True,None,20,sqrt,False,40,-2,0.0,0.0,0.0558,0.0715,1000.0,1000.0000000000001,138.0627393614946,1000,31.622776601683793,5.45368176845822,2133
shallow_forest,14,1000,8192,100,True,None,20,sqrt,False,None,-2,0.0,0.0,0.0488,0.0686,1000.0,1000.0000000000002,148.36883095852716,1000,31.622776601683793,5.391174357258069,2118
shallow_forest,15,1000,8192,100,True,None,1,sqrt,False,2,-2,0.296,0.203,0.3354,0.2219,4.0,1000.0,534.3931137280869,4,534.3931137280869,1.3096568104185593,4
shallow_forest,15,1000,8192,100,True,None,1,sqrt,False,5,-2,0.099,0.08,0.1979,0.1615,31.0,1000.0,394.6035985644328,31,394.6035985644328,2.3938288739453135,31
shallow_forest,15,1000,8192,100,True,None,1,sqrt,False,15,-2,0.0,0.0,0.2385,0.2385,111.0,1000.0,238.49528297222147,111,238.49528297222147,3.644693099056818,111
shallow_forest,15,1000,8192,100,True,None,1,sqrt,False,40,-2,0.0,0.0,0.2374,0.2374,115.0,1000.0,264.1098256407739,115,264.1098256407739,3.521906787268555,115
shallow_forest,15,1000,8192,100,True,None,1,sqrt,False,None,-2,0.0,0.0,0.193,0.193,109.0,1000.0,259.9269128043497,109,259.9269128043497,3.437847800726954,109
shallow_forest,15,1000,8192,100,True,None,2,sqrt,False,2,-2,0.141,0.122,0.1416,0.1332,8.0,1000.0,469.86593832709343,16,341.27994374120493,1.6771134498455418,8
shallow_forest,15,1000,8192,100,True,None,2,sqrt,False,5,-2,0.062,0.065,0.1653,0.1183,58.0,1000.0,246.04877565230845,207,138.75878350576585,3.2145749191828736,58
shallow_forest,15,1000,8192,100,True,None,2,sqrt,False,15,-2,0.0,0.0,0.2211,0.1561,243.0,1000.0,158.37929157563497,531,72.069410986909,4.386088764512151,243
shallow_forest,15,1000,8192,100,True,None,2,sqrt,False,40,-2,0.0,0.0,0.1792,0.1174,188.0,1000.0,247.04655431719743,348,142.90556322271013,3.6962695487579604,188
shallow_forest,15,1000,8192,100,True,None,2,sqrt,False,None,-2,0.0,0.0,0.2505,0.1711,239.0,999.9999999999999,171.78038304765764,484,88.18163074019441,4.321950410688846,239
shallow_forest,15,1000,8192,100,True,None,3,sqrt,False,2,-2,0.143,0.135,0.1504,0.1423,12.0,999.9999999999999,402.81371487188574,54,185.47776147020969,2.041079098747169,12
shallow_forest,15,1000,8192,100,True,None,3,sqrt,False,5,-2,0.058,0.062,0.1732,0.1256,89.0,1000.0,231.0040884679076,447,97.36529155710468,3.5275877240103988,89
shallow_forest,15,1000,8192,100,True,None,3,sqrt,False,15,-2,0.0,0.0,0.1476,0.1189,345.0,1000.0000000000001,165.68645086427554,790,47.49736834815167,4.5039416036093165,345
shallow_forest,15,1000,8192,100,True,None,3,sqrt,False,40,-2,0.0,0.0,0.1561,0.1251,339.0,1000.0000000000002,167.79286172076706,777,52.933921071464184,4.495038333059691,339
shallow_forest,15,1000,8192,100,True,None,3,sqrt,False,None,-2,0.0,0.0,0.1566,0.1221,338.0,1000.0000000000002,201.74681602884792,658,67.97058187186572,4.317131515750905,338
shallow_forest,15,1000,8192,100,True,None,4,sqrt,False,2,-2,0.157,0.144,0.1677,0.1538,16.0,1000.0000000000001,446.2738789129384,35,276.148510769115,1.8826185894177878,16
shallow_forest,15,1000,8192,100,True,None,4,sqrt,False,5,-2,0.033,0.052,0.1187,0.1022,112.0,999.9999999999999,231.15579162114886,750,55.20869496736904,3.6503983635688133,112
shallow_forest,15,1000,8192,100,True,None,4,sqrt,False,15,-2,0.0,0.0,0.1412,0.1034,426.0,1000.0,177.63867822070733,818,47.853944456021594,4.4582383926561775,426
shallow_forest,15,1000,8192,100,True,None,4,sqrt,False,40,-2,0.0,0.0,0.1406,0.1026,425.0,1000.0,169.95219916199966,839,44.24929377967517,4.5585533152675835,425
shallow_forest,15,1000,8192,100,True,None,4,sqrt,False,None,-2,0.0,0.0,0.1351,0.1013,420.0,1000.0,159.34161415022754,886,37.469987990390386,4.569219675862055,420
shallow_forest,15,1000,8192,100,True,None,5,sqrt,False,2,-2,0.107,0.143,0.1295,0.1514,20.0,1000.0,391.10008949116855,334,80.2745289615579,2.289391469188885,20
shallow_forest,15,1000,8192,100,True,None,5,sqrt,False,5,-2,0.019,0.043,0.1047,0.0938,139.0,1000.0000000000005,235.03650780251144,791,50.39841267341661,3.7370757474694636,139
shallow_forest,15,1000,8192,100,True,None,5,sqrt,False,15,-2,0.0,0.0,0.1141,0.098,566.0,1000.0000000000001,130.09596457999766,976,32.58834147360065,4.951772247737693,566
shallow_forest,15,1000,8192,100,True,None,5,sqrt,False,40,-2,0.0,0.0,0.0919,0.0827,495.0,1000.0000000000001,180.7672536716758,920,36.6333181680284,4.5231221820109555,495
shallow_forest,15,1000,8192,100,True,None,5,sqrt,False,None,-2,0.0,0.0,0.1053,0.0895,514.0,1000.0,150.4393565527319,962,33.2264954516723,4.73865672935258,514
shallow_forest,15,1000,8192,100,True,None,7,sqrt,False,2,-2,0.093,0.137,0.1223,0.146,28.0,1000.0,369.02297920817,616,60.41522986797286,2.521072935902926,28
shallow_forest,15,1000,8192,100,True,None,7,sqrt,False,5,-2,0.021,0.045,0.09,0.0922,209.0,999.9999999999999,186.56081789998188,923,36.24913792078372,4.17991735067102,209
shallow_forest,15,1000,8192,100,True,None,7,sqrt,False,15,-2,0.0,0.0,0.1177,0.1016,799.0,1000.0000000000005,135.29891321946144,988,32.09361307176243,5.088547314519997,799
shallow_forest,15,1000,8192,100,True,None,7,sqrt,False,40,-2,0.0,0.0,0.0861,0.0825,730.0,1000.0000000000003,153.07274514466138,986,32.37282811247729,4.90630430328605,730
shallow_forest,15,1000,8192,100,True,None,7,sqrt,False,None,-2,0.0,0.0,0.0985,0.0917,787.0,1000.0000000000001,137.58411156489706,997,31.71750305430741,5.062916121542129,787
shallow_forest,15,1000,8192,100,True,None,10,sqrt,False,2,-2,0.106,0.126,0.132,0.1335,40.0,1000.0,409.2702285776476,601,68.0294054067798,2.3835107497746626,40
shallow_forest,15,1000,8192,100,True,None,10,sqrt,False,5,-2,0.01,0.044,0.075,0.0932,296.0,1000.0000000000003,183.41401255084082,995,31.78049716414141,4.431446876920816,296
shallow_forest,15,1000,8192,100,True,None,10,sqrt,False,15,-2,0.0,0.0,0.079,0.0834,1000.0,1000.0000000000001,140.18530593468063,999,31.654383582688826,5.236235725709141,1116
shallow_forest,15,1000,8192,100,True,None,10,sqrt,False,40,-2,0.0,0.0,0.072,0.0798,1000.0,1000.0000000000001,145.9308740465841,999,31.654383582688826,5.150673532642872,1091
shallow_forest,15,1000,8192,100,True,None,10,sqrt,False,None,-2,0.0,0.0,0.077,0.0799,1000.0,999.9999999999999,141.67074503933407,1000,31.622776601683793,5.145881173384782,1060
shallow_forest,15,1000,8192,100,True,None,13,sqrt,False,2,-2,0.058,0.127,0.0789,0.1377,52.0,1000.0,350.57599265668335,984,32.12475680841802,2.8651901350480675,52
shallow_forest,15,1000,8192,100,True,None,13,sqrt,False,5,-2,0.007,0.038,0.0651,0.0821,376.0,1000.0000000000003,203.223431999387,998,31.68595903550972,4.429508982571845,376
shallow_forest,15,1000,8192,100,True,None,13,sqrt,False,15,-2,0.0,0.0,0.0665,0.0767,1000.0,1000.0,132.40787799011866,1000,31.622776601683793,5.327388575901853,1409
shallow_forest,15,1000,8192,100,True,None,13,sqrt,False,40,-2,0.0,0.0,0.0707,0.0799,1000.0,1000.0000000000001,128.24537317051627,1000,31.622776601683793,5.407840027791933,1467
shallow_forest,15,1000,8192,100,True,None,13,sqrt,False,None,-2,0.0,0.0,0.0643,0.074,1000.0,1000.0000000000002,141.8660089557799,1000,31.622776601683793,5.262018437353189,1385
shallow_forest,15,1000,8192,100,True,None,16,sqrt,False,2,-2,0.06,0.137,0.0944,0.1475,64.0,1000.0,351.45411106928316,984,32.12475680841802,2.882288766223433,64
shallow_forest,15,1000,8192,100,True,None,16,sqrt,False,5,-2,0.007,0.045,0.0568,0.0906,459.0,1000.0,170.04893597138445,1000,31.622776601683793,4.749672452442167,459
shallow_forest,15,1000,8192,100,True,None,16,sqrt,False,15,-2,0.0,0.0,0.0579,0.0713,1000.0,1000.0000000000003,138.7563624667352,1000,31.622776601683793,5.354841734075444,1693
shallow_forest,15,1000,8192,100,True,None,16,sqrt,False,40,-2,0.0,0.0,0.0564,0.0732,1000.0,1000.0000000000001,137.05746969793358,1000,31.622776601683793,5.429063713451701,1766
shallow_forest,15,1000,8192,100,True,None,16,sqrt,False,None,-2,0.0,0.0,0.0625,0.0722,1000.0,1000.0000000000001,139.93614615245056,1000,31.622776601683793,5.3599591509339675,1702
shallow_forest,15,1000,8192,100,True,None,20,sqrt,False,2,-2,0.068,0.136,0.1014,0.1463,80.0,1000.0000000000002,371.8542792546564,987,32.03123475609393,2.843164029132394,80
shallow_forest,15,1000,8192,100,True,None,20,sqrt,False,5,-2,0.007,0.041,0.0604,0.0844,566.0,999.9999999999999,196.25957301492326,1000,31.622776601683793,4.6716665322179844,566
shallow_forest,15,1000,8192,100,True,None,20,sqrt,False,15,-2,0.0,0.0,0.054,0.0719,1000.0,1000.0,138.4515619269064,1000,31.622776601683793,5.474357914928154,2167
shallow_forest,15,1000,8192,100,True,None,20,sqrt,False,40,-2,0.0,0.0,0.0475,0.0698,1000.0,1000.0,129.53132825691242,1000,31.622776601683793,5.523707408805111,2130
shallow_forest,15,1000,8192,100,True,None,20,sqrt,False,None,-2,0.0,0.0,0.0541,0.0684,1000.0,1000.0000000000003,135.823506802026,1000,31.622776601683793,5.4913340318662645,2122
shallow_forest,16,1000,8192,100,True,None,1,sqrt,False,2,-2,0.304,0.202,0.3375,0.217,4.0,1000.0,545.298083620326,4,545.298083620326,1.2880752543866554,4
shallow_forest,16,1000,8192,100,True,None,1,sqrt,False,5,-2,0.149,0.113,0.2941,0.2212,31.0,1000.0,325.07845206965044,31,325.07845206965044,2.6862214994239,31
shallow_forest,16,1000,8192,100,True,None,1,sqrt,False,15,-2,0.0,0.0,0.2137,0.2137,103.0,1000.0,215.77302889842372,103,215.77302889842372,3.629420791869771,103
shallow_forest,16,1000,8192,100,True,None,1,sqrt,False,40,-2,0.0,0.0,0.2755,0.2755,130.0,1000.0,191.45756710038913,130,191.45756710038913,3.9130350427982052,130
shallow_forest,16,1000,8192,100,True,None,1,sqrt,False,None,-2,0.0,0.0,0.2408,0.2408,114.0,1000.0,230.47776465420694,114,230.47776465420694,3.5964954835744396,114
shallow_forest,16,1000,8192,100,True,None,2,sqrt,False,2,-2,0.151,0.123,0.1866,0.1352,8.0,1000.0000000000001,511.30617050843426,16,399.8099548535529,1.566457065133761,8
shallow_forest,16,1000,8192,100,True,None,2,sqrt,False,5,-2,0.069,0.065,0.1871,0.132,61.0,999.9999999999999,248.59605789312104,235,149.37201879870273,3.298996511881547,61
shallow_forest,16,1000,8192,100,True,None,2,sqrt,False,15,-2,0.0,0.0,0.2473,0.1631,233.0,1000.0000000000001,191.652028426521,466,102.70345661174214,4.190713520589781,233
shallow_forest,16,1000,8192,100,True,None,2,sqrt,False,40,-2,0.0,0.0,0.2097,0.1405,211.0,1000.0,221.29392219399065,389,140.82613393827157,3.939678020749658,211
shallow_forest,16,1000,8192,100,True,None,2,sqrt,False,None,-2,0.0,0.0,0.213,0.1404,221.0,999.9999999999999,247.47020022620907,381,153.9740237832343,3.832572598600043,221
shallow_forest,16,1000,8192,100,True,None,3,sqrt,False,2,-2,0.175,0.149,0.2296,0.1691,12.0,1000.0,436.78293617463277,43,243.7006360270732,1.921062727344167,12
shallow_forest,16,1000,8192,100,True,None,3,sqrt,False,5,-2,0.052,0.07,0.1661,0.1307,91.0,1000.0000000000001,213.71892236715442,535,69.07966415668217,3.616316820206686,91
shallow_forest,16,1000,8192,100,True,None,3,sqrt,False,15,-2,0.0,0.0,0.1334,0.1069,307.0,1000.0000000000002,182.23489115851436,653,71.63797875428926,4.292027031391424,307
shallow_forest,16,1000,8192,100,True,None,3,sqrt,False,40,-2,0.0,0.0,0.1604,0.126,350.0,1000.0000000000001,149.38094479104979,776,48.620983124572874,4.58705544647097,350
shallow_forest,16,1000,8192,100,True,None,3,sqrt,False,None,-2,0.0,0.0,0.1353,0.1101,317.0,1000.0,181.99267384522193,728,53.79591062525106,4.32001455259264,317
shallow_forest,16,1000,8192,100,True,None,4,sqrt,False,2,-2,0.114,0.123,0.1531,0.1405,16.0,1000.0000000000001,402.9261718975326,143,145.67772650614782,2.16379231044953,16
shallow_forest,16,1000,8192,100,True,None,4,sqrt,False,5,-2,0.045,0.06,0.1244,0.1074,110.0,1000.0000000000001,223.08966807093506,685,58.73670062235365,3.671680496349384,110
