model,rep,n_train_samples,n_test_samples,recurse_level,angle_params,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,6,1000,8192,0,45,1,True,0,None,20,1,False,5,-2,0.213,0.148,0.2877,0.1856,472.0,1000.0000000000003,291.99249134181514,270,156.62694531912445,3.205827255451095,472
shallow_forest,6,1000,8192,0,45,1,True,0,None,20,1,False,15,-2,0.005,0.018,0.3312,0.2342,1000.0,1000.0000000000002,92.27456312548978,819,40.792156108742276,5.62609628202789,4669
shallow_forest,6,1000,8192,0,45,1,True,0,None,20,1,False,40,-2,0.0,0.0,0.3367,0.2532,1000.0,1000.0000000000001,83.9601691279859,809,44.96665431183423,5.819880686285427,6054
shallow_forest,7,1000,8192,0,45,1,True,0,None,1,1,False,2,-2,0.304,0.206,0.3273,0.2182,4.0,1000.0,689.8985432656023,4,689.8985432656023,0.9392983491380447,4
shallow_forest,7,1000,8192,0,45,1,True,0,None,1,1,False,5,-2,0.233,0.156,0.2889,0.1989,25.0,1000.0,324.1234332781263,25,324.1234332781263,2.4915993794380262,25
shallow_forest,7,1000,8192,0,45,1,True,0,None,1,1,False,15,-2,0.034,0.022,0.3604,0.3402,265.0,1000.0,110.84223021935277,265,110.84223021935277,4.974166351240359,265
shallow_forest,7,1000,8192,0,45,1,True,0,None,1,1,False,40,-2,0.0,0.0,0.3513,0.3513,316.0,1000.0,103.1309846748299,316,103.1309846748299,5.185267126068263,316
shallow_forest,7,1000,8192,0,45,1,True,0,None,2,1,False,2,-2,0.303,0.197,0.3234,0.209,8.0,999.9999999999999,655.2095084780134,9,566.958552276972,1.1815509799633688,8
shallow_forest,7,1000,8192,0,45,1,True,0,None,2,1,False,5,-2,0.242,0.154,0.3108,0.1952,53.0,1000.0,342.7156255556492,63,320.10935631436956,2.676679243709503,53
shallow_forest,7,1000,8192,0,45,1,True,0,None,2,1,False,15,-2,0.019,0.019,0.369,0.2795,524.0,999.9999999999998,96.45465255756197,498,70.32780389006896,5.330297456554879,524
shallow_forest,7,1000,8192,0,45,1,True,0,None,2,1,False,40,-2,0.0,0.0,0.3616,0.2949,609.0,999.9999999999999,89.12911982062877,522,71.61005515987263,5.503094586322924,609
shallow_forest,7,1000,8192,0,45,1,True,0,None,3,1,False,2,-2,0.314,0.191,0.3289,0.1986,12.0,1000.0,598.6351142390496,13,463.4587360272757,1.359972050422745,12
shallow_forest,7,1000,8192,0,45,1,True,0,None,3,1,False,5,-2,0.221,0.15,0.2976,0.1901,81.0,1000.0000000000002,326.29706982714055,81,273.38251590034065,2.796647758754106,81
shallow_forest,7,1000,8192,0,45,1,True,0,None,3,1,False,15,-2,0.009,0.014,0.3363,0.2624,777.0,1000.0000000000001,90.13693286698116,601,63.00793600809346,5.494303572160594,777
shallow_forest,7,1000,8192,0,45,1,True,0,None,3,1,False,40,-2,0.0,0.0,0.3407,0.2781,936.0,1000.0000000000002,90.29088793695875,666,65.46754921333164,5.652623188813704,936
shallow_forest,7,1000,8192,0,45,1,True,0,None,4,1,False,2,-2,0.304,0.2,0.3273,0.2125,16.0,1000.0000000000001,637.8812585426853,8,544.5732273992177,1.1898505929775343,16
shallow_forest,7,1000,8192,0,45,1,True,0,None,4,1,False,5,-2,0.215,0.149,0.2903,0.1912,102.0,1000.0,276.19965604612906,118,175.59043254118376,3.078072757973872,102
shallow_forest,7,1000,8192,0,45,1,True,0,None,4,1,False,15,-2,0.007,0.012,0.3361,0.2542,1000.0,1000.0000000000001,88.55930216527227,663,52.0,5.5898788472930505,1052
shallow_forest,7,1000,8192,0,45,1,True,0,None,4,1,False,40,-2,0.0,0.0,0.3468,0.2745,1000.0,1000.0,96.15157305005468,623,67.20119046564577,5.593040228058818,1244
shallow_forest,7,1000,8192,0,45,1,True,0,None,5,1,False,2,-2,0.318,0.195,0.3292,0.2044,20.0,1000.0000000000001,582.5566410229995,17,425.7487522001679,1.450173605558327,20
shallow_forest,7,1000,8192,0,45,1,True,0,None,5,1,False,5,-2,0.214,0.149,0.3027,0.1898,129.0,999.9999999999999,297.9795966169495,138,208.28826179120128,3.0193260128650246,129
shallow_forest,7,1000,8192,0,45,1,True,0,None,5,1,False,15,-2,0.002,0.009,0.332,0.2532,1000.0,1000.0000000000003,85.2300416519903,688,56.72741841473134,5.660917517565612,1363
shallow_forest,7,1000,8192,0,45,1,True,0,None,5,1,False,40,-2,0.0,0.0,0.3414,0.2643,1000.0,1000.0000000000001,84.27431399898786,687,55.910642993977454,5.737534514706321,1560
shallow_forest,7,1000,8192,0,45,1,True,0,None,7,1,False,2,-2,0.273,0.198,0.3154,0.2143,28.0,1000.0,634.9290495474148,15,476.0021008357001,1.2865965485630153,28
shallow_forest,7,1000,8192,0,45,1,True,0,None,7,1,False,5,-2,0.228,0.149,0.2959,0.1862,181.0,1000.0000000000002,282.37007125907866,182,152.97712247261026,3.162382460263582,181
shallow_forest,7,1000,8192,0,45,1,True,0,None,7,1,False,15,-2,0.002,0.012,0.3334,0.2501,1000.0,1000.0000000000001,93.99088101664819,703,53.70288632839021,5.609320530210955,1838
shallow_forest,7,1000,8192,0,45,1,True,0,None,7,1,False,40,-2,0.0,0.0,0.3383,0.2573,1000.0,1000.0000000000002,80.47486614858488,749,45.27692569068709,5.815558740404595,2221
shallow_forest,7,1000,8192,0,45,1,True,0,None,10,1,False,2,-2,0.302,0.199,0.3251,0.2097,40.0,1000.0000000000009,611.0583441865432,15,525.6177318165741,1.325704963300683,40
shallow_forest,7,1000,8192,0,45,1,True,0,None,10,1,False,5,-2,0.221,0.147,0.302,0.1887,256.0,1000.0000000000001,281.7159207428647,200,180.99723754798026,3.1894795914129617,256
shallow_forest,7,1000,8192,0,45,1,True,0,None,10,1,False,15,-2,0.001,0.011,0.34,0.2428,1000.0,1000.0000000000003,88.04476134330764,802,43.93176527297759,5.731259214726315,2606
shallow_forest,7,1000,8192,0,45,1,True,0,None,10,1,False,40,-2,0.0,0.0,0.3427,0.2586,1000.0,1000.0000000000001,82.33954092658036,766,48.104053883222775,5.812932675661312,3092
shallow_forest,7,1000,8192,0,45,1,True,0,None,13,1,False,2,-2,0.273,0.193,0.3132,0.2065,52.0,1000.0000000000008,610.3020980527382,24,415.4972924099506,1.4336481283166478,52
shallow_forest,7,1000,8192,0,45,1,True,0,None,13,1,False,5,-2,0.216,0.149,0.2859,0.1888,339.0,1000.0000000000002,265.61096255981727,259,133.90294993016397,3.3083324093983077,339
shallow_forest,7,1000,8192,0,45,1,True,0,None,13,1,False,15,-2,0.001,0.012,0.3302,0.2383,1000.0,1000.0,84.89924414742885,772,46.411205543489174,5.726190702701737,3343
shallow_forest,7,1000,8192,0,45,1,True,0,None,13,1,False,40,-2,0.0,0.0,0.3405,0.2534,1000.0,1000.0000000000001,82.51971254542688,789,42.59107887809371,5.814545386279406,4014
shallow_forest,7,1000,8192,0,45,1,True,0,None,16,1,False,2,-2,0.27,0.191,0.3123,0.2036,64.0,1000.0000000000009,593.1583763001245,24,415.4972924099506,1.4826031627844025,64
shallow_forest,7,1000,8192,0,45,1,True,0,None,16,1,False,5,-2,0.223,0.146,0.2957,0.1872,407.0,1000.0000000000002,272.2041828986102,287,116.2841347734075,3.319788529543777,407
shallow_forest,7,1000,8192,0,45,1,True,0,None,16,1,False,15,-2,0.004,0.012,0.3301,0.2342,1000.0,1000.0000000000003,85.17454505308496,840,39.21734310225516,5.7855217125947656,4201
shallow_forest,7,1000,8192,0,45,1,True,0,None,16,1,False,40,-2,0.0,0.0,0.3411,0.2512,1000.0,1000.0000000000002,82.19702891528377,818,42.40283009422838,5.845124344285889,4989
shallow_forest,7,1000,8192,0,45,1,True,0,None,20,1,False,2,-2,0.272,0.19,0.3099,0.2012,80.0,1000.0000000000011,596.6421666292116,24,415.4972924099506,1.4881882526726926,80
shallow_forest,7,1000,8192,0,45,1,True,0,None,20,1,False,5,-2,0.221,0.145,0.3003,0.1881,525.0,1000.0000000000006,273.8797546369575,274,130.3226764611593,3.296863915532501,525
shallow_forest,7,1000,8192,0,45,1,True,0,None,20,1,False,15,-2,0.003,0.013,0.3256,0.2326,1000.0,1000.0000000000003,86.85718162593119,797,42.638011210655684,5.714059354590684,5005
shallow_forest,7,1000,8192,0,45,1,True,0,None,20,1,False,40,-2,0.0,0.0,0.3389,0.2486,1000.0,1000.0000000000001,80.28938285975302,815,41.376321731154405,5.875930312320547,6307
shallow_forest,8,1000,8192,0,45,1,True,0,None,1,1,False,2,-2,0.41,0.217,0.4268,0.2267,4.0,1000.0,800.5185819204949,4,800.5185819204949,0.688715351363917,4
shallow_forest,8,1000,8192,0,45,1,True,0,None,1,1,False,5,-2,0.272,0.171,0.3079,0.2049,23.0,1000.0,456.8785396579708,23,456.8785396579708,2.1046250630625667,23
shallow_forest,8,1000,8192,0,45,1,True,0,None,1,1,False,15,-2,0.097,0.065,0.3462,0.2932,196.0,1000.0,136.90872872099865,196,136.90872872099865,4.597790230150856,196
shallow_forest,8,1000,8192,0,45,1,True,0,None,1,1,False,40,-2,0.0,0.0,0.3551,0.3551,324.0,1000.0,91.14823092084673,324,91.14823092084673,5.31490407493507,324
shallow_forest,8,1000,8192,0,45,1,True,0,None,2,1,False,2,-2,0.338,0.206,0.3651,0.2174,8.0,1000.0,758.4807182783225,8,712.1263932758004,0.9069975816537221,8
shallow_forest,8,1000,8192,0,45,1,True,0,None,2,1,False,5,-2,0.278,0.173,0.3186,0.2045,44.0,1000.0000000000002,427.3628434948458,47,378.9538230444443,2.2938609027071553,44
shallow_forest,8,1000,8192,0,45,1,True,0,None,2,1,False,15,-2,0.039,0.036,0.3541,0.2684,447.0,1000.0000000000001,100.60566584442451,450,75.92101158440923,5.199864914104677,447
shallow_forest,8,1000,8192,0,45,1,True,0,None,2,1,False,40,-2,0.0,0.0,0.3661,0.2941,644.0,1000.0000000000002,79.24960567725243,574,62.81719509815764,5.637979205731949,644
shallow_forest,8,1000,8192,0,45,1,True,0,None,3,1,False,2,-2,0.312,0.203,0.3185,0.2085,12.0,1000.0,656.8192716079177,13,564.7300239937664,1.2630863631030471,12
shallow_forest,8,1000,8192,0,45,1,True,0,None,3,1,False,5,-2,0.247,0.165,0.2921,0.1948,62.0,1000.0,342.1581830414438,87,197.50443033005615,2.716055340593436,62
shallow_forest,8,1000,8192,0,45,1,True,0,None,3,1,False,15,-2,0.033,0.039,0.345,0.2519,658.0,1000.0000000000002,102.18936670058518,549,63.26136261573884,5.282864843879188,658
shallow_forest,8,1000,8192,0,45,1,True,0,None,3,1,False,40,-2,0.0,0.0,0.3531,0.2807,988.0,1000.0000000000001,80.24961059095553,659,59.21148537234985,5.738611741643892,988
shallow_forest,8,1000,8192,0,45,1,True,0,None,4,1,False,2,-2,0.337,0.206,0.3668,0.2153,16.0,1000.0,728.7641079251914,12,586.7162857804443,1.0560232585903075,16
shallow_forest,8,1000,8192,0,45,1,True,0,None,4,1,False,5,-2,0.258,0.161,0.2992,0.1931,94.0,1000.0,365.9800199464446,118,214.82085559833337,2.74614045164585,94
shallow_forest,8,1000,8192,0,45,1,True,0,None,4,1,False,15,-2,0.013,0.028,0.3473,0.247,932.0,1000.0000000000001,95.8070978581441,606,61.62791575252241,5.41409226889934,932
shallow_forest,8,1000,8192,0,45,1,True,0,None,4,1,False,40,-2,0.0,0.0,0.3507,0.2707,1000.0,1000.0000000000002,82.11044391549716,666,59.09314681077663,5.726849597128738,1274
shallow_forest,8,1000,8192,0,45,1,True,0,None,5,1,False,2,-2,0.339,0.206,0.3647,0.215,20.0,1000.0,720.7710871004747,11,591.4439956580843,1.0633467266927759,20
shallow_forest,8,1000,8192,0,45,1,True,0,None,5,1,False,5,-2,0.236,0.163,0.2906,0.1911,125.0,1000.0000000000002,391.75318760668694,128,204.5629487468344,2.742267727832171,125
shallow_forest,8,1000,8192,0,45,1,True,0,None,5,1,False,15,-2,0.021,0.032,0.3489,0.2413,1000.0,1000.0000000000002,90.80352416068443,660,54.27706698044764,5.483348262819446,1107
shallow_forest,8,1000,8192,0,45,1,True,0,None,5,1,False,40,-2,0.0,0.0,0.3481,0.2636,1000.0,1000.0000000000002,76.38324423589248,707,52.80151512977634,5.821172510768585,1618
shallow_forest,8,1000,8192,0,45,1,True,0,None,7,1,False,2,-2,0.326,0.201,0.3231,0.2043,28.0,1000.0,626.177845246501,13,520.9472142165653,1.2662475939597664,28
shallow_forest,8,1000,8192,0,45,1,True,0,None,7,1,False,5,-2,0.244,0.159,0.2968,0.1906,174.0,999.9999999999999,339.775856489335,172,175.24839514243774,2.948861072292999,174
shallow_forest,8,1000,8192,0,45,1,True,0,None,7,1,False,15,-2,0.01,0.026,0.3431,0.2355,1000.0,1000.0000000000002,87.06928978974041,718,50.17967716117751,5.565948362184799,1554
shallow_forest,8,1000,8192,0,45,1,True,0,None,7,1,False,40,-2,0.0,0.0,0.3512,0.2615,1000.0,1000.0000000000001,75.03522982096952,743,49.85980344927164,5.868266854069833,2273
shallow_forest,8,1000,8192,0,45,1,True,0,None,10,1,False,2,-2,0.338,0.201,0.3647,0.2106,40.0,1000.0000000000007,696.883763622026,18,498.3111477781728,1.195659245360827,40
shallow_forest,8,1000,8192,0,45,1,True,0,None,10,1,False,5,-2,0.264,0.162,0.3029,0.1928,229.0,1000.0,416.7268409881945,124,278.82611068549517,2.617813697478285,229
shallow_forest,8,1000,8192,0,45,1,True,0,None,10,1,False,15,-2,0.008,0.029,0.3374,0.2324,1000.0,1000.0000000000001,88.02556446851109,769,45.21061822182926,5.617712296976162,2253
shallow_forest,8,1000,8192,0,45,1,True,0,None,10,1,False,40,-2,0.0,0.0,0.3562,0.2574,1000.0,1000.0000000000001,75.31878915649135,779,49.15282290977803,5.89680287827962,3286
shallow_forest,8,1000,8192,0,45,1,True,0,None,13,1,False,2,-2,0.302,0.199,0.3085,0.2057,52.0,1000.000000000001,654.0968840529746,18,498.3111477781728,1.290578249584526,52
shallow_forest,8,1000,8192,0,45,1,True,0,None,13,1,False,5,-2,0.253,0.161,0.2997,0.1929,294.0,1000.0000000000003,381.38034875200515,167,200.38463014912097,2.754627089152182,294
shallow_forest,8,1000,8192,0,45,1,True,0,None,13,1,False,15,-2,0.009,0.026,0.344,0.2314,1000.0,1000.0000000000003,84.45957683023988,819,41.569219381653056,5.681172893078654,2934
shallow_forest,8,1000,8192,0,45,1,True,0,None,13,1,False,40,-2,0.0,0.0,0.3428,0.2551,1000.0,1000.0,74.1137778756819,806,44.04543109109048,5.925890167866428,4233
shallow_forest,8,1000,8192,0,45,1,True,0,None,16,1,False,2,-2,0.309,0.202,0.3163,0.2083,64.0,1000.0000000000016,663.2470080972852,18,498.3111477781728,1.2790100556105746,64
shallow_forest,8,1000,8192,0,45,1,True,0,None,16,1,False,5,-2,0.243,0.159,0.2915,0.1912,388.0,1000.0000000000005,369.08144003051683,196,208.73428084528905,2.8965848992828325,388
shallow_forest,8,1000,8192,0,45,1,True,0,None,16,1,False,15,-2,0.006,0.025,0.3433,0.2313,1000.0,1000.0000000000003,83.39027221444958,814,43.977266854592045,5.686144326270025,3585
shallow_forest,8,1000,8192,0,45,1,True,0,None,16,1,False,40,-2,0.0,0.0,0.3512,0.2514,1000.0,1000.0000000000003,73.06872834872658,836,41.617304093369626,5.94355395381046,5191
shallow_forest,8,1000,8192,0,45,1,True,0,None,20,1,False,2,-2,0.306,0.2,0.3142,0.206,80.0,1000.0000000000013,649.4318247514515,18,498.3111477781728,1.3154365312497847,80
shallow_forest,8,1000,8192,0,45,1,True,0,None,20,1,False,5,-2,0.239,0.161,0.2893,0.1897,474.0,1000.0000000000005,359.27989785124356,219,157.87970103848056,2.930114369811271,474
shallow_forest,8,1000,8192,0,45,1,True,0,None,20,1,False,15,-2,0.006,0.026,0.3416,0.2275,1000.0,1000.0000000000005,86.12995994426099,845,41.13392760240627,5.690940135665166,4476
shallow_forest,8,1000,8192,0,45,1,True,0,None,20,1,False,40,-2,0.0,0.0,0.3469,0.251,1000.0,1000.0000000000002,74.18220810949214,836,44.96665431183423,5.9388095275137776,6495
shallow_forest,9,1000,8192,0,45,1,True,0,None,1,1,False,2,-2,0.331,0.215,0.3372,0.2183,4.0,1000.0,702.9267387146401,4,702.9267387146401,0.9216904692152131,4
shallow_forest,9,1000,8192,0,45,1,True,0,None,1,1,False,5,-2,0.238,0.161,0.3079,0.2047,28.0,1000.0,385.7304758506903,28,385.7304758506903,2.320947082082463,28
shallow_forest,9,1000,8192,0,45,1,True,0,None,1,1,False,15,-2,0.036,0.025,0.3429,0.328,259.0,1000.0,110.38115781237303,259,110.38115781237303,4.958233401005883,259
shallow_forest,9,1000,8192,0,45,1,True,0,None,1,1,False,40,-2,0.0,0.0,0.3566,0.3566,310.0,1000.0,89.56561840349231,310,89.56561840349231,5.264742145654927,310
shallow_forest,9,1000,8192,0,45,1,True,0,None,2,1,False,2,-2,0.412,0.218,0.4205,0.224,8.0,1000.0,765.3538397368892,8,763.5771080905974,0.8219738591469959,8
shallow_forest,9,1000,8192,0,45,1,True,0,None,2,1,False,5,-2,0.216,0.157,0.298,0.1986,52.0,1000.0000000000002,336.6986783460844,73,241.22603507913485,2.7506596068890423,52
shallow_forest,9,1000,8192,0,45,1,True,0,None,2,1,False,15,-2,0.019,0.02,0.349,0.2814,519.0,1000.0000000000002,106.67239567948216,428,89.25245094673872,5.217115556123833,519
shallow_forest,9,1000,8192,0,45,1,True,0,None,2,1,False,40,-2,0.0,0.0,0.3496,0.2881,621.0,1000.0000000000001,79.55501241279522,547,63.57672530100933,5.579434143267076,621
shallow_forest,9,1000,8192,0,45,1,True,0,None,3,1,False,2,-2,0.331,0.21,0.3372,0.2134,12.0,999.9999999999998,667.5717189935474,13,600.6130201718908,1.1407041518001146,12
shallow_forest,9,1000,8192,0,45,1,True,0,None,3,1,False,5,-2,0.237,0.157,0.2938,0.1906,77.0,1000.0000000000002,337.51016445599254,76,289.3682774597105,2.739613314397458,77
shallow_forest,9,1000,8192,0,45,1,True,0,None,3,1,False,15,-2,0.004,0.012,0.3282,0.2575,795.0,1000.0000000000002,81.78155184528,591,59.02541825349483,5.55600584969915,795
shallow_forest,9,1000,8192,0,45,1,True,0,None,3,1,False,40,-2,0.0,0.0,0.3414,0.2776,934.0,1000.0000000000003,82.63978057408752,591,62.25752966509352,5.615632060503778,934
shallow_forest,9,1000,8192,0,45,1,True,0,None,4,1,False,2,-2,0.301,0.21,0.3209,0.2156,16.0,1000.0000000000003,693.5866924905639,15,575.741261331859,1.1187696924075181,16
shallow_forest,9,1000,8192,0,45,1,True,0,None,4,1,False,5,-2,0.224,0.158,0.2925,0.1898,103.0,1000.0000000000002,313.382952631441,104,220.49036260118038,2.857874073461524,103
shallow_forest,9,1000,8192,0,45,1,True,0,None,4,1,False,15,-2,0.02,0.021,0.3319,0.2449,946.0,1000.0000000000003,88.63619463853352,649,59.262129560116215,5.500452551862047,946
shallow_forest,9,1000,8192,0,45,1,True,0,None,4,1,False,40,-2,0.0,0.0,0.3448,0.2689,1000.0,1000.0000000000005,75.60175262518722,679,53.19774431308154,5.7589185201700825,1252
shallow_forest,9,1000,8192,0,45,1,True,0,None,5,1,False,2,-2,0.302,0.202,0.321,0.2074,20.0,1000.0,620.1670097643052,17,456.13375231394576,1.3411545864066245,20
shallow_forest,9,1000,8192,0,45,1,True,0,None,5,1,False,5,-2,0.214,0.154,0.2903,0.1896,125.0,1000.0000000000002,304.2310963724781,161,195.95407625257505,3.0152894480545793,125
shallow_forest,9,1000,8192,0,45,1,True,0,None,5,1,False,15,-2,0.008,0.012,0.3386,0.2557,1000.0,1000.0000000000003,87.33384223770304,644,56.53317610041028,5.554359519773235,1290
shallow_forest,9,1000,8192,0,45,1,True,0,None,5,1,False,40,-2,0.0,0.0,0.3383,0.2649,1000.0,1000.0000000000001,77.20310874569755,689,52.306787322488084,5.741529243846159,1527
shallow_forest,9,1000,8192,0,45,1,True,0,None,7,1,False,2,-2,0.315,0.204,0.3323,0.2084,28.0,1000.0000000000002,630.4329254325061,21,451.5860936742849,1.320864543827056,28
shallow_forest,9,1000,8192,0,45,1,True,0,None,7,1,False,5,-2,0.231,0.155,0.2947,0.1902,171.0,1000.0,322.7155821133766,171,234.84037131634756,2.952719835054306,171
shallow_forest,9,1000,8192,0,45,1,True,0,None,7,1,False,15,-2,0.008,0.013,0.3247,0.2426,1000.0,1000.0000000000002,80.15826182481447,724,48.72371086031933,5.679431525578063,1766
shallow_forest,9,1000,8192,0,45,1,True,0,None,7,1,False,40,-2,0.0,0.0,0.3297,0.2596,1000.0,1000.0,76.8358972228529,745,46.604720790924176,5.778346465373454,2123
shallow_forest,9,1000,8192,0,45,1,True,0,None,10,1,False,2,-2,0.299,0.201,0.3198,0.2072,40.0,1000.0000000000005,619.4641716838836,21,451.5860936742849,1.359799288552444,40
shallow_forest,9,1000,8192,0,45,1,True,0,None,10,1,False,5,-2,0.226,0.155,0.2883,0.1867,248.0,1000.0000000000005,306.3794379523535,188,202.3165836010484,3.0524795626177803,248
shallow_forest,9,1000,8192,0,45,1,True,0,None,10,1,False,15,-2,0.004,0.012,0.3242,0.2383,1000.0,1000.0000000000005,79.04821313603492,784,44.06812907306141,5.740063555077207,2544
shallow_forest,9,1000,8192,0,45,1,True,0,None,10,1,False,40,-2,0.0,0.0,0.3339,0.2511,1000.0,1000.0000000000001,74.43695318858771,813,41.182520563948,5.86126428234124,3059
shallow_forest,9,1000,8192,0,45,1,True,0,None,13,1,False,2,-2,0.301,0.206,0.3209,0.2114,52.0,1000.0000000000007,659.8944957810531,21,451.5860936742849,1.2726855923124303,52
shallow_forest,9,1000,8192,0,45,1,True,0,None,13,1,False,5,-2,0.224,0.153,0.2958,0.1877,335.0,1000.0000000000003,301.7239421691732,201,161.12727888225507,3.0796413865291306,335
shallow_forest,9,1000,8192,0,45,1,True,0,None,13,1,False,15,-2,0.007,0.011,0.3279,0.2362,1000.0,1000.0000000000001,77.66442759468113,799,44.63182720884279,5.7779882955700295,3300
shallow_forest,9,1000,8192,0,45,1,True,0,None,13,1,False,40,-2,0.0,0.0,0.3308,0.2516,1000.0,1000.0000000000002,75.92210271372477,792,44.96665431183423,5.828444924437486,3962
shallow_forest,9,1000,8192,0,45,1,True,0,None,16,1,False,2,-2,0.315,0.204,0.3323,0.2082,64.0,1000.0000000000014,631.2237185123038,21,451.5860936742849,1.3516191657347276,64
shallow_forest,9,1000,8192,0,45,1,True,0,None,16,1,False,5,-2,0.23,0.154,0.2852,0.1878,405.0,1000.0000000000005,304.8916815854444,194,185.24578267804102,3.0619582952027096,405
shallow_forest,9,1000,8192,0,45,1,True,0,None,16,1,False,15,-2,0.009,0.013,0.3267,0.2369,1000.0,1000.0000000000005,82.37931513735715,803,43.68065933568311,5.724106914851714,3929
shallow_forest,9,1000,8192,0,45,1,True,0,None,16,1,False,40,-2,0.0,0.0,0.329,0.2476,1000.0,1000.0000000000002,71.8226983620081,828,41.376321731154405,5.9161185507958365,4940
shallow_forest,9,1000,8192,0,45,1,True,0,None,20,1,False,2,-2,0.301,0.206,0.3209,0.2111,80.0,1000.0000000000009,656.9317087795353,21,451.5860936742849,1.2853090326297092,80
shallow_forest,9,1000,8192,0,45,1,True,0,None,20,1,False,5,-2,0.208,0.153,0.2853,0.1869,517.0,1000.0000000000005,288.85647820327665,273,140.6698261888455,3.2354390196329854,517
shallow_forest,9,1000,8192,0,45,1,True,0,None,20,1,False,15,-2,0.003,0.009,0.3191,0.2344,1000.0,1000.0000000000002,76.94933398022364,851,40.66939881532551,5.828837450568611,5182
shallow_forest,9,1000,8192,0,45,1,True,0,None,20,1,False,40,-2,0.0,0.0,0.323,0.2456,1000.0,1000.0000000000002,71.21270953980054,857,39.293765408777,5.935644205134262,6160
shallow_forest,10,1000,8192,0,45,1,True,0,None,1,1,False,2,-2,0.412,0.214,0.4304,0.2283,4.0,1000.0,811.4394616975441,4,811.4394616975441,0.6465558034232686,4
shallow_forest,10,1000,8192,0,45,1,True,0,None,1,1,False,5,-2,0.266,0.169,0.3037,0.1982,19.0,1000.0,407.4481562113148,19,407.4481562113148,2.187250538963971,19
shallow_forest,10,1000,8192,0,45,1,True,0,None,1,1,False,15,-2,0.089,0.055,0.328,0.2965,195.0,1000.0,139.44174410842686,195,139.44174410842686,4.593403045445997,195
shallow_forest,10,1000,8192,0,45,1,True,0,None,1,1,False,40,-2,0.0,0.0,0.3424,0.3424,318.0,1000.0,106.8363234110946,318,106.8363234110946,5.172809139480449,318
shallow_forest,10,1000,8192,0,45,1,True,0,None,2,1,False,2,-2,0.339,0.204,0.3564,0.2157,8.0,999.9999999999999,741.6505241688972,9,685.8585860073489,0.9271823296664568,8
shallow_forest,10,1000,8192,0,45,1,True,0,None,2,1,False,5,-2,0.254,0.166,0.3031,0.1976,42.0,999.9999999999999,384.741471640373,41,332.28000240760804,2.3653252373973452,42
shallow_forest,10,1000,8192,0,45,1,True,0,None,2,1,False,15,-2,0.018,0.024,0.3405,0.2668,491.0,1000.0000000000001,113.09730323929035,471,83.73768566183328,5.2009133188273236,491
shallow_forest,10,1000,8192,0,45,1,True,0,None,2,1,False,40,-2,0.0,0.0,0.3463,0.2895,634.0,1000.0000000000001,99.99999999999996,505,90.17760254076397,5.429458292417435,634
shallow_forest,10,1000,8192,0,45,1,True,0,None,3,1,False,2,-2,0.334,0.206,0.3568,0.217,12.0,999.9999999999999,735.7220187604071,12,678.182866194657,1.0073391016590865,12
shallow_forest,10,1000,8192,0,45,1,True,0,None,3,1,False,5,-2,0.251,0.166,0.2986,0.1939,59.0,1000.0,354.91125651351217,84,225.1399564715246,2.6364519880800485,59
shallow_forest,10,1000,8192,0,45,1,True,0,None,3,1,False,15,-2,0.034,0.037,0.3274,0.2419,617.0,1000.0000000000005,108.79644602038557,512,84.24962907930218,5.166699311628389,617
shallow_forest,10,1000,8192,0,45,1,True,0,None,3,1,False,40,-2,0.0,0.0,0.3328,0.2703,945.0,1000.0000000000005,83.5171306446235,631,58.82176467941097,5.666542529087149,945
shallow_forest,10,1000,8192,0,45,1,True,0,None,4,1,False,2,-2,0.298,0.202,0.3209,0.2121,16.0,1000.0,667.4458779556588,17,595.8137292812243,1.1854055275999498,16
shallow_forest,10,1000,8192,0,45,1,True,0,None,4,1,False,5,-2,0.236,0.157,0.3035,0.1954,104.0,999.9999999999998,316.52231358942123,104,217.08063018150654,2.8696575827120854,104
shallow_forest,10,1000,8192,0,45,1,True,0,None,4,1,False,15,-2,0.005,0.018,0.3287,0.2476,959.0,1000.0000000000001,88.99016799624552,623,58.378078077305695,5.500945324931793,959
shallow_forest,10,1000,8192,0,45,1,True,0,None,4,1,False,40,-2,0.0,0.0,0.3389,0.2694,1000.0,1000.0,79.92965657376492,685,53.5723809439155,5.750150510006746,1280
shallow_forest,10,1000,8192,0,45,1,True,0,None,5,1,False,2,-2,0.295,0.196,0.314,0.2044,20.0,1000.0,656.3861668255967,17,522.9741867434759,1.2626933153176818,20
shallow_forest,10,1000,8192,0,45,1,True,0,None,5,1,False,5,-2,0.252,0.16,0.3004,0.1922,113.0,1000.0000000000001,356.6522115450849,103,242.53247205271296,2.7121176774239326,113
shallow_forest,10,1000,8192,0,45,1,True,0,None,5,1,False,15,-2,0.007,0.022,0.3276,0.2384,1000.0,1000.0000000000002,91.24691775616316,686,53.009433122794285,5.515166798914411,1149
shallow_forest,10,1000,8192,0,45,1,True,0,None,5,1,False,40,-2,0.0,0.0,0.3362,0.2548,1000.0,1000.0000000000002,91.59737987519078,719,72.09715667070374,5.7134122951138915,1593
